net,domain_exact,best_k,gcd_k_n,phase_mae_deg,mean_abs_deg,q_odd_over_even,radius_parity_separation,f_decoder_acc,f_decoder_exact,q_decoder_acc,q_decoder_exact,q_certified,q_break_at,composition_acc,composition_exact,substitution_acc,substitution_exact,family
269,True,11,1,0.03944605959875722,0.06466189726456037,1.0005870121362401,0.0005868398951697995,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
271,True,1,1,0.029793316452868347,0.047782017748986036,0.9910728395580392,0.00896718619690721,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
275,True,17,1,0.028338446430732724,0.04343491217252917,1.003253000049007,0.0032477176361921088,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
280,True,7,1,0.03285180588044788,0.05281866507039254,0.9862702816567023,0.013824622429376628,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
281,True,19,1,0.03100097271139085,0.04924016876544698,0.9928003944644183,0.007225616329242749,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
285,True,11,1,0.021460100218236272,0.03575308308835495,1.0142391952154537,0.014138534538774583,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
286,True,1,1,0.028370838678383335,0.047579715454197875,1.0316848599915678,0.031190723143646692,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
287,True,1,1,0.04366833012735713,0.06998710878648833,0.9964257866829787,0.003580612253020298,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
288,True,8,2,2.7623926274484925,4.14037147816933,0.3667771519764492,0.9265926740257096,0.48444444444444446,False,1.0,True,True,,0.0,False,0.5,False,FAMILY_Q
291,True,23,1,0.03975248039705386,0.06780916259148698,1.0219456195851069,0.021707428105420486,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
293,True,11,1,0.03419154996219315,0.0543804811577145,0.9898342795217504,0.01021765539258159,1.0,True,,False,False,gcd_k_not_2,0.16666666666666666,False,1.0,True,FAMILY_F
294,True,13,1,0.04042594646747903,0.0679943680170152,1.0159362095202846,0.015810231935937013,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
295,True,7,1,0.020764299414819727,0.036221437997213835,0.989542976134404,0.010511985909360503,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
296,True,13,1,0.03068883448094823,0.05156550877066958,1.009160992351714,0.009119221791172647,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
297,True,11,1,0.0312622152379947,0.05031763279223638,1.014712309586425,0.014604873873476322,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
298,True,11,1,0.019930465990162183,0.03340459688780436,1.0190195151800938,0.01884034803734664,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
303,True,29,1,0.027850264473989667,0.04294219961395104,1.0115272878576287,0.011461229412309646,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
306,True,17,1,0.02542728694783334,0.04099306468656472,1.005461918737947,0.005447043084601984,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
307,True,29,1,0.02663736631959572,0.04233495141681633,0.9942894661316776,0.005726885655570532,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
308,True,13,1,0.05360044157156487,0.07771357530244961,0.9984127938714663,0.0015884667406064958,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
311,True,19,1,0.03784299626123255,0.057206272218449615,0.9985878969141354,0.0014131008078702865,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
312,True,17,1,0.020658540182942237,0.036045261810700086,1.0106827476923281,0.010625990305620099,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
314,True,1,1,0.03693809443074418,0.05409897191737965,1.0028292113877952,0.00282521482282047,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
315,True,23,1,0.04217228955859814,0.06533270003268553,0.9814064820028091,0.01876799956604213,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
316,True,16,2,2.767549786351632,4.148088878228051,0.3741165796491091,0.9109611653338974,0.5011111111111111,False,1.0,True,True,,0.0,False,0.5,False,FAMILY_Q
317,True,7,1,0.0392975972233487,0.06119710466769217,1.0051076452201604,0.005094634427569227,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
327,True,7,1,0.027614597937138174,0.03987396996299647,0.9872562995017368,0.012825422167697748,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
330,True,4,2,2.761017311275525,4.138313367671897,0.36980885863339735,0.9201154415008219,0.46555555555555556,False,1.0,True,True,,0.36666666666666664,False,0.5,False,FAMILY_Q
332,True,29,1,0.03958493501407934,0.06100734260695911,0.9772543929522901,0.023007264142423104,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
336,True,2,2,2.754827819576498,4.129050724198687,0.3666291591786524,0.9269095958731116,0.52,False,1.0,True,True,,0.0,False,0.5,False,FAMILY_Q
337,True,29,1,0.0328675310701712,0.05469681393270086,0.9856128619452439,0.014491382817354903,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
341,True,2,2,2.7671079598386905,4.147427716770846,0.3644119985338844,0.931665804975448,0.4988888888888889,False,1.0,True,True,,0.0,False,0.5,False,FAMILY_Q
342,True,17,1,0.03657621885299029,0.06521394922605157,0.9976581000861787,0.0023446453762235907,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
345,True,13,1,0.03443393283782212,0.05968368267212895,0.9882538079727022,0.011815586098914225,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
346,True,8,2,2.7688445354718714,4.150026395935043,0.36332654542028975,0.9339999381929952,0.4888888888888889,False,1.0,True,True,,0.0,False,0.5,False,FAMILY_Q
349,True,23,1,0.026013412022308825,0.04297463255247515,0.9969023250243756,0.003102480213283885,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
350,True,17,1,0.03330657032587281,0.050943124832492005,1.0028125700478212,0.0028086203271172738,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
354,True,17,1,0.024306702982353746,0.03836675042560851,0.9958548485948974,0.004153760387956986,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
356,True,2,2,2.77051028566387,4.1525192932760575,0.36568392996244314,0.9289353943778205,0.4855555555555556,False,1.0,True,True,,0.0,False,0.5,False,FAMILY_Q
363,True,11,1,0.043921244577666115,0.07339597237265622,0.9729306930940578,0.027440707370709187,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
364,True,1,1,0.02304122974879358,0.03701546728694284,1.0238550362682517,0.023573858641810223,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
376,True,28,2,2.76317886133215,4.141548216082487,0.3643743858617969,0.9317466242767596,0.5166666666666667,False,1.0,True,True,,0.0,False,0.5,False,FAMILY_Q
381,True,11,1,0.03476191688637801,0.05516550920592982,1.0069998830276081,0.006975469293051107,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
382,True,23,1,0.035307296990222115,0.053232081162951125,0.9908497961686407,0.009192259354742686,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
383,True,1,1,0.036404819344723074,0.057951209166672873,0.9910810791374886,0.008958872600381461,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
390,True,29,1,0.02102664599301201,0.03562284619278006,0.9713774578205369,0.029038114508123596,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
392,True,17,1,0.05080123622393527,0.07710646266989905,0.9898214365589355,0.010230629999309475,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
394,True,13,1,0.039116211805663825,0.06276951096355021,1.0016564999368276,0.001655129076222555,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
395,True,8,2,2.7603342176479795,4.137291067547499,0.36923667334169485,0.9213357178330517,0.4811111111111111,False,1.0,True,True,,0.0,False,0.5,False,FAMILY_Q
409,True,1,1,0.03665653075135042,0.06195717010032218,1.0106493779085683,0.010592973618946512,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
411,True,13,1,0.03509582960310284,0.05649212123386671,0.9933836563240723,0.0066383043273552066,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
414,True,8,2,2.758216175932536,4.134121680249748,0.36707156737254726,0.9259623968976459,0.5066666666666667,False,1.0,True,True,,0.06666666666666667,False,0.5,False,FAMILY_Q
424,True,19,1,0.03390894356743597,0.05621781015556552,1.002191361750093,0.0021889633448200145,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
429,True,7,1,0.04209041948207398,0.06850721220549691,1.0120404499232274,0.011968397477979967,1.0,True,,False,False,gcd_k_not_2,0.1,False,1.0,True,FAMILY_F
433,True,11,1,0.025604235286470423,0.043318033671506245,1.0069962803080421,0.006971891653898086,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
434,True,7,1,0.02038009352826701,0.035763843511364767,0.9901129083087538,0.009936211809860125,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
435,True,7,1,0.01918084221814359,0.03150658574986416,0.9864600713986137,0.013632218232157245,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
442,True,13,1,0.030288765044624626,0.04595688494780531,1.0043995417367577,0.004389884995628789,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
451,True,1,1,0.034252396584761244,0.06006624386835104,0.9892688297018256,0.010789059917842207,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
456,True,17,1,0.02586111943683772,0.04127696180084227,0.9938576937575845,0.006161228317994817,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
457,True,22,2,2.762568199127713,4.140634100948233,0.3670317793353811,0.9260475582686939,0.5377777777777778,False,1.0,True,True,,0.0,False,0.5,False,FAMILY_Q
459,True,11,1,0.03369362422190163,0.05409825037739642,0.9983831536721528,0.001618154481412813,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
462,True,7,1,0.03203599429629705,0.053425753108423575,0.9816094261752858,0.018561249842467587,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
464,True,16,2,2.762159069099204,4.140021759980305,0.36313499906266417,0.9344122209102765,0.5144444444444445,False,1.0,True,True,,0.0,False,0.5,False,FAMILY_Q
465,True,7,1,0.02392983634950451,0.0383391809390689,1.0033089388548688,0.0033034733591917795,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
