net,domain_exact,best_k,gcd_k_n,phase_mae_deg,mean_abs_deg,q_odd_over_even,radius_parity_separation,f_decoder_acc,f_decoder_exact,q_decoder_acc,q_decoder_exact,q_certified,q_break_at,composition_acc,composition_exact,substitution_acc,substitution_exact,family
171,True,1,1,0.258680566993226,0.4529486035767727,0.9714896139577736,0.028922684492353724,1.0,True,,False,False,gcd_k_not_2,0.3333333333333333,False,1.0,True,FAMILY_F
172,True,11,1,0.14618800381402708,0.22826162488951718,0.9161802244935205,0.0874863172420376,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
175,True,1,1,0.10424951776982358,0.15057532624578046,1.0224066420867732,0.022158394479612063,1.0,True,,False,False,gcd_k_not_2,1.0,True,1.0,True,FAMILY_F
176,True,11,1,0.1186889219317821,0.18009236396893022,1.008294850146972,0.008260589969012693,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
177,True,7,1,0.4651762729957747,0.5276611896611924,0.9940731726223073,0.005944443222109682,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
182,True,7,1,0.09791384962159473,0.16791820901440896,0.9984949492867717,0.001506184154996654,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
183,True,1,1,0.07541448451624293,0.1313866166439669,0.9797708799002751,0.020435819422441274,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
187,True,7,1,0.1016718337800418,0.1765735734536014,1.027619014283615,0.027242804579215466,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
190,True,1,1,0.12183210994840647,0.1740847085530658,1.0020676544179932,0.0020655190282211494,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
192,True,7,1,0.17069241458127413,0.2657255490942026,1.0137550646470892,0.01366110992202508,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
193,True,1,1,0.17377246180534192,0.2522640154665665,0.9934105305550962,0.006611251765655004,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
200,True,5,1,0.4404446353802134,0.6225646746404399,1.017454650747225,0.017303636283234607,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
204,True,7,1,0.2905321397700984,0.34454122515846586,0.99534782491285,0.00466302168380412,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
206,True,7,1,0.2967525301374655,0.39755332385963166,0.9893310238644091,0.01072619489426727,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
211,True,7,1,0.20420744698550214,0.3314558633482885,1.0146336790447548,0.01452738450366163,1.0,True,,False,False,gcd_k_not_2,0.6666666666666666,False,1.0,True,FAMILY_F
213,True,1,1,0.10847077641763528,0.19230271970900722,1.0071592030217362,0.007133667335364543,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
218,True,5,1,0.18481289300362638,0.3337014104694603,1.0176330330628938,0.017478929789453052,1.0,True,,False,False,gcd_k_not_2,0.08333333333333333,False,1.0,True,FAMILY_F
219,True,7,1,0.14667131010219198,0.24602042433633783,1.0271236714657723,0.02676074661607565,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
220,True,11,1,0.06242411663273739,0.09532443664676789,1.0177859492804482,0.017629173487693998,1.0,True,,False,False,gcd_k_not_2,0.5833333333333334,False,1.0,True,FAMILY_F
221,True,7,1,0.2391174008236705,0.3878620594718992,1.0155287561153186,0.015409113929238443,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
224,True,1,1,0.15868444075973448,0.2721409090902624,0.9764327565660095,0.023848262335965178,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
227,True,11,1,0.12221673599170708,0.22375991615314114,1.0107461119810317,0.010688681099021874,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
229,True,11,1,0.17133893317229607,0.28877480061058186,1.001005012203372,0.0010045074322581923,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
231,True,11,1,0.18090583442727745,0.3023423859225618,0.9796864979843116,0.020521938232514345,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
232,True,7,1,0.2819680873002761,0.49128255312511376,0.9920617638154788,0.007969869537896974,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
235,True,5,1,0.18473077008153663,0.3386433509106419,1.0840441017882647,0.08065482080359868,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
238,True,11,1,0.2134137967208598,0.33338508494251823,0.9917153209089536,0.00831913979279482,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
239,True,7,1,0.09185078158403677,0.15966423806220528,1.0172006575785388,0.017053987677345492,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
240,True,7,1,0.10061634746303717,0.18332434882432122,0.9965775449356975,0.003428321702789371,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
241,True,1,1,0.1388195329792142,0.21141162961943202,1.0251345279217607,0.024822576056272576,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
246,True,5,1,0.14523241329455003,0.1762366888773437,1.0238593516301975,0.023578072864578355,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
250,True,5,1,0.14588928213002825,0.2436870047695362,1.0236755603642897,0.023398573198193762,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
251,True,11,1,0.17575348590967851,0.32318586964670143,0.9911343113632705,0.008905163841669155,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
252,True,7,1,0.19854753001838987,0.29643542158508324,0.9860365345613539,0.014061640051078118,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
262,True,1,1,0.24132594980067593,0.4303562144339376,0.9648591760584362,0.03576930537287388,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
263,True,7,1,0.09689755313528532,0.14317364716397976,0.9969865876920884,0.003017959486041661,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
267,True,11,1,0.24250079948019218,0.39995813992081536,1.018772402039914,0.018597838984667242,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
269,True,11,1,0.1258801618777299,0.193292216865247,1.0481676540792524,0.0470348743017387,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
270,True,5,1,0.18827798725364875,0.2933660197389368,0.9912255771061247,0.008813087773437752,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
274,True,1,1,0.15188877702686154,0.26480691990062466,1.0363869353500696,0.03573675976644826,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
281,True,7,1,0.18105373523275584,0.2182924111710752,1.0082402841193165,0.008206472287682589,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
282,True,1,1,0.19859568455289467,0.3130474254376327,1.0112186317271923,0.01115605389709225,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
284,True,5,1,0.12836119003101001,0.2396506006238806,0.9892901295173886,0.010767529907977443,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
285,True,5,1,0.1317631835756893,0.19671502730645424,1.014506592183077,0.014402129275096015,1.0,True,,False,False,gcd_k_not_2,0.9166666666666666,False,1.0,True,FAMILY_F
288,True,5,1,0.11285844792957979,0.21843303314412696,0.9957383832775693,0.004270716801499791,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
298,True,11,1,0.13686318998013852,0.20780318460557465,0.9975230371986065,0.0024800342777195963,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
299,True,7,1,0.15305173689188908,0.28161829871007366,0.9802041398264533,0.019993756982329792,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
301,True,11,1,0.18238629351313837,0.33048786271040337,1.0055883222553295,0.005572751090857174,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
305,True,1,1,0.11245093177562392,0.22893068271652328,0.9708426745319478,0.029588688985513957,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
306,True,7,1,0.1574586046911573,0.25101870025796064,1.0132887970124063,0.013201083751249286,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
310,True,5,1,0.11570218837959305,0.15963417618494272,0.9934383699200958,0.0065832284347644345,1.0,True,,False,False,gcd_k_not_2,0.75,False,1.0,True,FAMILY_F
311,True,11,1,0.17717402430976467,0.2914490125367821,1.0359615070965338,0.035326313362199144,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
313,True,7,1,0.14796605720564057,0.2671407726321093,0.9813447276419981,0.018830920331772378,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
319,True,1,1,0.09804763998302257,0.19150504819645855,0.9907380684853245,0.009305022756431785,1.0,True,,False,False,gcd_k_not_2,0.75,False,1.0,True,FAMILY_F
320,True,11,1,0.2550941483241765,0.36991031255869644,1.0289150749853282,0.02850299191112014,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
322,True,5,1,0.3640700729824261,0.6477148519057271,1.0268602704712517,0.026504313950568043,1.0,True,,False,False,gcd_k_not_2,0.1111111111111111,False,1.0,True,FAMILY_F
326,True,11,1,0.11020801269847039,0.16639362220162154,1.0657939467410007,0.06369846019231226,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
329,True,1,1,0.13049426950310375,0.21493258066976656,0.9987639943148774,0.0012367700125059033,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
330,True,1,1,0.1374316919546773,0.2366196170290041,1.0088078555058229,0.008769236422171452,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
332,True,7,1,0.4105205032060705,0.7427747124633161,0.9892279664695895,0.010830366063602286,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
333,True,1,1,0.22230624532384466,0.30618294888157027,1.0397026413712487,0.038929832776563394,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
334,True,11,1,0.33904529931551275,0.47375997303433676,0.9871035997610849,0.012980098511688772,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
338,True,7,1,0.13974128296438318,0.2612199169900013,1.0174434976282936,0.017292675258365434,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
339,True,1,1,0.11636899487415438,0.14565589327405584,1.0117846854218262,0.011715652780561097,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
341,True,5,1,0.14199369415071383,0.26061511719935154,1.0024302449109814,0.002427295449774398,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
342,True,11,1,0.1553980217900309,0.254506553691145,1.0012585044251714,0.00125771300647931,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
346,True,5,1,0.19292242497020107,0.29615016074570594,1.0214882530787652,0.02125983472428126,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
350,True,1,1,0.2805050856726533,0.4792757147467542,1.0018727426135732,0.001870990671592946,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
353,True,5,1,0.11242251702056659,0.16429694612368612,1.0139134505246923,0.013817327175671208,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
356,True,5,1,0.14848902828802937,0.20565822312997606,1.0282261829483554,0.02783336807862722,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
358,True,1,1,0.11971342853859245,0.17968873435019006,1.027583953957482,0.0272086922996635,1.0,True,,False,False,gcd_k_not_2,0.3055555555555556,False,1.0,True,FAMILY_F
362,True,1,1,0.14420870179439105,0.22326863065537464,1.0020369297247465,0.0020348572940925213,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
363,True,5,1,0.1969387406505556,0.38235942144623525,0.9597907911628734,0.0410341848920189,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
366,True,11,1,0.15161431966741154,0.2107642913851478,0.9906880568736347,0.00935550207799971,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
367,True,5,1,0.16504037956341525,0.2648751607664604,0.9920190486803181,0.00801292670867697,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
368,True,5,1,0.17920596797805893,0.28508763920821106,1.019612961285718,0.019422494964809675,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
370,True,7,1,0.1299844079253005,0.2033845656456491,1.027856692626743,0.02747402489340539,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
372,True,1,1,0.10013311857716449,0.16623404130697383,0.9968951477621485,0.003109679785972704,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
375,True,11,1,0.1055063571363983,0.19449519146888639,0.9604245794975825,0.04037433616809662,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
376,True,7,1,0.12140585060190856,0.20178500881374603,0.9948870031160189,0.0051261017551316014,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
377,True,7,1,0.1686592667511758,0.29831459467496824,0.9928046148280022,0.007221365424847571,1.0,True,,False,False,gcd_k_not_2,0.3333333333333333,False,1.0,True,FAMILY_F
379,True,5,1,0.14182347208403695,0.22748652397616942,1.0019891788699358,0.001987202419404391,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
383,True,1,1,0.10829801710743688,0.19400880054457084,1.0253683129588729,0.025050567639040525,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
384,True,7,1,0.09388501468311318,0.18145526398957265,0.9353157755153697,0.06684617084507058,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
385,True,7,1,0.12696611200533683,0.2098380342111118,1.0077829941485896,0.00775282405645643,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
386,True,1,1,0.1282424208608583,0.21079457334013596,1.0075228777848007,0.007494686977716294,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
387,True,5,1,0.10705668081457663,0.2046463583097124,0.9580674793693081,0.04283051638669601,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
388,True,11,1,0.1373907270361159,0.2646089986449643,0.9868348578107706,0.01325237690236178,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
393,True,7,1,0.20672865670560267,0.29887765956179924,1.0109021576433632,0.010843051315972244,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
395,True,11,1,0.21584682089740126,0.2939856292137517,0.9911573496470373,0.008881920210404477,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
398,True,11,1,0.16819538038327483,0.2879910493063261,1.0098763088430158,0.00982777775882254,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
399,True,1,1,0.11007158302287791,0.1491206066713848,1.0260965780807034,0.025760448305405498,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
402,True,7,1,0.22584070125788777,0.2594318733297228,1.01393121004698,0.013834842002031392,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
403,True,1,1,0.1685820600127462,0.3125286160268041,0.9967292810165587,0.0032760765463169354,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
405,True,11,1,0.12660876676574917,0.1629247943526503,0.9983742572134887,0.0016270653814147564,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
406,True,1,1,0.1337794427892769,0.2264191769850294,0.9906811074384108,0.009362516705230334,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
408,True,7,1,0.21371003287151746,0.33226585208394427,1.0226173428144014,0.022364430815104357,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
410,True,1,1,0.24977914472721433,0.44172937627080283,0.9557576371255075,0.04524319581798295,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
414,True,7,1,0.44725239348584606,0.4915914723524237,0.9955175494171759,0.004492519330770377,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
418,True,1,1,0.4097127492917844,0.7551519116733848,1.0085204080527814,0.00848426335985471,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
421,True,7,1,0.17002296655679955,0.2929486710340672,0.9799297788587238,0.020273669657966474,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
422,True,1,1,0.1207072239382539,0.1844705081441103,1.0031802253177582,0.0031751764295234815,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
424,True,5,1,0.1591636153174741,0.2485995343444544,1.0080765380368817,0.008044053982899795,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
426,True,11,1,0.12013021749849846,0.1646820012385046,0.9885253078435308,0.011540906330141786,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
428,True,7,1,0.10535261384369865,0.16327141262724718,0.9984287594989506,0.0015724758699362882,1.0,True,,False,False,gcd_k_not_2,1.0,True,1.0,True,FAMILY_F
437,True,5,1,0.15293123625782162,0.2676675729827496,0.9723741018615955,0.0280128380435844,1.0,True,,False,False,gcd_k_not_2,0.027777777777777776,False,1.0,True,FAMILY_F
438,True,1,1,0.18234826283848735,0.2793874432735883,1.004074919475026,0.004066633872244192,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
439,True,11,1,0.2064048267355182,0.3022904623129308,0.9639779828319951,0.0366827097685304,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
