net,local_idx,best_k,gcd_k_n,phase_mae_deg,radius_cv,mean_radius,phi,mean_abs_deg,max_abs_deg,gauge_deg,rho_even,rho_odd,q_odd_over_even,radius_parity_separation
31,10,11,1,0.09259851424333332,0.04585863092694095,4.337584562377032,-1.0981584809427847,0.16840248555342616,0.5980801562323997,62.9198460593555,4.27102203998162,4.404147084772442,1.0311693649774272,0.03069105463568616
33,11,11,1,0.15720449053856858,0.0461753972306416,4.280303830717798,1.518422890176205,0.2322114646305943,0.9759234816874762,-86.99922313559972,4.2874914056677715,4.273116255767822,0.9966471886378718,0.003358441472492132
34,12,11,1,0.1326786084284584,0.0703134062142268,4.452933734344014,1.929171148319417,0.23816772221966676,1.1778486036338904,-110.53336490774979,4.62762734318608,4.278240125501946,0.92449970756643,0.07846225399435551
35,13,7,1,0.11280946612045864,0.053952571946357074,4.27904306562958,-2.9244458938594073,0.166923963560694,0.4624883627304426,167.55840701869417,4.23369110212968,4.32439502912948,1.0214243138697987,0.021197245647831462
36,14,5,1,0.13696263575769502,0.05933532452040356,4.35940298641972,2.3174718990858993,0.21401813521977203,0.7053312586640728,-132.7813589257999,4.328637960389281,4.390168012450159,1.0142146450278196,0.014114329932918597
38,15,5,1,0.12379011063093211,0.028769416358547677,4.332547355641874,0.17287584989828114,0.17975898899401427,0.5603787240465987,-9.905056662816532,4.296259529575652,4.3688351817080955,1.016892753250317,0.016751265750837123
42,16,5,1,0.12791448058742674,0.03561884628218416,4.247033325033456,1.9780919416685618,0.23931437571808833,0.5752283600903537,-113.33632031332648,4.244231576109222,4.24983507395769,1.0013202620422528,0.001319391071277711
45,17,1,1,0.09093471447653627,0.03513225268978167,4.336416671945684,-2.9402373758907685,0.15042730943564658,0.42299590547258015,168.46319226191363,4.31145455210599,4.361378791785376,1.0115794424076674,0.011512786583072098
47,18,7,1,0.14083342237956148,0.03323631853947191,4.366266603825577,0.3089827209656184,0.19967877287055624,0.6174263334614228,-17.703406062955715,4.393431514833185,4.3391016928179695,0.9876338525292164,0.012443083976505946
52,19,5,1,0.1710164879442799,0.05148302478477606,4.394550300119158,2.6982060306887306,0.25949314391967016,0.7045341866545375,-154.59581728778167,4.40701749012366,4.382083110114658,0.9943421191168673,0.005673932099110564
64,20,1,1,0.15621559358542214,0.03405599224890116,4.4290506969988535,2.6683026105749494,0.26032460960880627,0.722179274903505,-152.8824773927831,4.413522990684748,4.44457840331296,1.0070364225345054,0.0070117537036221275
65,21,7,1,0.16757639472910144,0.04544444443797182,4.480478767591038,-2.9271501627183643,0.2628444268404735,0.6067164967688812,167.71334957922247,4.507416033911475,4.453541501270601,0.9880475793147229,0.012024280313650321
70,22,1,1,0.2915426479251088,0.07954061620437523,4.447710628768077,-1.547805972286091,0.46414297128217036,1.2021413938037053,88.68274589262872,4.430218357718851,4.465202899817303,1.0078967985940237,0.007865741505791717
73,23,1,1,0.15547743547181841,0.0613348480016564,4.34623219008256,2.297717380877308,0.2642938119066296,0.678342281490404,-131.64950876400715,4.377477787837804,4.314986592327318,0.9857243831861104,0.014378245978915032
76,24,1,1,0.15197648214211926,0.04876860125962825,4.283366427212872,1.7505607984166873,0.23667441216194118,0.6975034506282964,-100.29974589626146,4.258012825498315,4.3087200289274294,1.011908654460941,0.011838166145899635
77,25,7,1,0.29754648644897747,0.09211890966505124,4.360498698442349,-2.2151498882712075,0.45681593437307505,1.309077996819942,126.91874005956193,4.386467581745666,4.334529815139031,0.9881595462319669,0.011910969409345027
79,26,1,1,0.2903932061802903,0.0939205907700823,4.373242862671639,-2.3172469015608317,0.32008058578870907,1.3404978848581475,132.76846777387968,4.336773054163386,4.409712671179894,1.0168188688007282,0.016678611114670346
85,27,5,1,0.12950859019586383,0.052127403797378014,4.482735163081899,2.9197074797384985,0.20175196801390627,0.489978889095904,-167.2869157293729,4.4310642756317735,4.5344060505320245,1.0233221114549318,0.023053285804464765
86,28,11,1,0.1417646080493239,0.06299278894491699,4.294966903634115,-0.36454642569606954,0.26282971433664065,0.6128839671008335,20.886972313398655,4.284362467715282,4.305571339552949,1.0049502982059724,0.004938075732253276
90,29,7,1,0.12669461544697702,0.07537632618570986,4.522129637604166,2.7316180387066367,0.21565299799004364,0.5649236603204955,-156.51018433217132,4.506700433237445,4.537558841970887,1.0068472287409782,0.006823866453724861
93,30,11,1,0.11527073482397172,0.06335750100033594,4.570175477938666,0.9261825844896536,0.22000588336951307,0.4200770646450267,-53.06635270245945,4.822994425981956,4.317356529895377,0.8951610034291856,0.11063861738513428
96,31,11,1,0.14383054286800756,0.04692444527885133,4.312688988851264,-3.1407373536840715,0.1852636391599132,0.7157012993048957,179.95099503048965,4.368866079694886,4.256511898007641,0.9742829879337727,0.026052001889700728
103,32,11,1,0.08148687755229907,0.04259582548457535,4.391144655155386,-1.7893560481453037,0.12294497407139064,0.425778852521153,102.52254963736564,4.398578558358855,4.383710751951916,0.9966198611188414,0.0033858612217394775
106,33,1,1,0.15202900393621238,0.0477094660472077,4.414539496620766,-0.27821864822592124,0.22909881549424443,0.6449504451984316,15.940754637433846,4.408847025322458,4.420231967919077,1.002582294765781,0.002578964941945579
108,34,5,1,0.27787194259240783,0.09271216323802325,4.557648569427708,3.0973701199685277,0.4334312952472673,1.2684499552982718,-177.46623845594846,4.536391530717448,4.578905608137968,1.0093717830863238,0.009328072749114739
110,35,11,1,0.1068320606720452,0.05387602133712552,4.362883784416163,-2.1420472909177484,0.2174422928511526,0.8204475375237016,122.73026939093431,4.450673315976009,4.275094252856318,0.9605499998192549,0.04024380932328375
114,36,1,1,0.11724246177715116,0.04697126908483278,4.5133630422246895,-0.3014129343506169,0.21824052498841268,0.5136050054211178,17.26968948763375,4.4684883585407436,4.558237725908637,1.0200849504724239,0.019885253308507444
118,37,1,1,0.15053077834082867,0.07753728349917664,4.528276606176207,0.5981475952844643,0.2583071864054821,1.0267790798397962,-34.27133299639289,4.458955655537937,4.597597556814478,1.031092908740716,0.030616924126817654
123,38,5,1,0.1444522817642829,0.05347911339553463,4.542022504802478,-1.5326779268479789,0.21382653505493623,0.763733235867944,87.81597624446314,4.528612966665711,4.555432042939247,1.0059221391783637,0.0059046550837604924
124,39,11,1,0.14541159287161498,0.04926444499353274,4.405710483592633,2.929024482796998,0.2431768011837944,0.532553187611441,-167.8207401681378,4.407568304467499,4.403852662717765,0.9991569860083693,0.0008433694777655969
126,40,11,1,0.10648740461901887,0.04776004719148758,4.242099196886869,2.4303033649150403,0.1912793337574824,0.44641236100207393,-139.24612593782152,4.180661689525058,4.303536704248681,1.0293912839279713,0.028965615611675603
133,41,7,1,0.1064789958466937,0.07950362623278728,4.306375466928436,2.870674269369923,0.1725330784423989,0.48101438681639885,-164.4775198444874,4.02517166033542,4.587579273521453,1.139722640584021,0.13059883363750804
135,42,5,1,0.15031034209625221,0.05717642390045784,4.254172084223744,2.985556148013504,0.2614255985885384,0.5672427290754205,-171.0597660860204,4.23510849153626,4.273235676911228,1.009002646673908,0.008962304443762318
139,43,7,1,0.14012860134690042,0.03236316442273232,4.281482277376647,1.806261818818329,0.24284980777111323,0.6505084190473246,-103.4911795998467,4.251988249841861,4.310976304911436,1.0138730522295702,0.013777484349583277
141,44,5,1,0.16609777428833825,0.06264576779321353,4.390169966563005,2.3454150112885848,0.2825882767578301,0.8280113915697883,-134.38238129431474,4.479170162029362,4.3011697710966486,0.960260408849467,0.0405452163101711
147,45,5,1,0.2367002062905306,0.08247843296957205,4.3925437485765295,-1.5578564770440433,0.3870749269753162,1.0523074336095473,89.25860344048667,4.373987749333884,4.411099747819176,1.0084847056306783,0.008448862574747931
150,46,7,1,0.12422884530848617,0.038207671443182906,4.376133991846044,1.8388837497913668,0.20714074308674374,0.5030821319889918,-105.36027830327896,4.455987710529885,4.2962802731622025,0.964158914309777,0.03649509765132009
153,47,11,1,0.14448879450640942,0.04724869331281332,4.248042862826604,2.3510599828190815,0.2450561578670696,0.6135630446204136,-134.7058139367289,4.215558903976404,4.280526821676804,1.0154114600650268,0.015293611622640585
156,48,1,1,0.22685064932716212,0.06253893805805646,4.333480061121183,2.891359169158095,0.3279342334188456,0.9625549927626273,-165.6626761109961,4.3587442439566395,4.3082158782857265,0.98840758648756,0.011659997267378687
159,49,5,1,0.16605291984424936,0.09912700486926683,4.446325706489821,1.795815129145032,0.26520255408986904,0.8128338255349963,-102.89262787265801,4.858356146618329,4.034295266361313,0.83038277652193,0.18533524861982634
165,50,7,1,0.10298458478088897,0.03487707909808958,4.3017736705934375,0.2881500461151153,0.16090709977754508,0.514462985818862,-16.509781617260955,4.297894367623858,4.305652973563017,1.0018052109418056,0.0018035830179064048
169,51,5,1,0.27555768229991706,0.050217748443162354,4.271991470971453,-1.0173429167028984,0.4005187226701634,1.0756944562108812,58.28945312313045,4.281673448434447,4.262309493508458,0.9954774797379586,0.004532770034202765
171,52,1,1,0.258680566993226,0.09378097875854786,4.478331043259687,-0.394685727305082,0.4529486035767727,0.9345337746828379,22.613831174126585,4.543093721167945,4.4135683653514315,0.9714896139577736,0.028922684492353724
