net,best_k,gcd_k_n,phase_mae_deg,radius_cv,mean_radius,phi,mean_abs_deg,max_abs_deg,gauge_deg
46,7,1,0.1939307684613485,0.06785441094307051,3.9543014723482948,-2.7573044328553453,0.29690486350447615,0.942755178281281,157.98190569457233
47,1,1,0.15541440666807038,0.031028932899556824,3.996496205254026,1.4657824515548161,0.23676211497271873,0.8776820135147401,-83.98314798706289
48,3,1,0.15477748282361303,0.07219119736058158,3.84439391811305,-0.13641799139391178,0.23933766639148307,0.784099683752333,7.8161752358891
49,9,1,0.17731868724824867,0.08669221340612646,3.957169705968009,1.5805302463667479,0.29883237688080444,0.9417208503252503,-90.5577119069207
50,9,1,0.3447416647484403,0.09443762245398576,4.169659430106445,-0.2858879226845521,0.5545647575285849,1.528497025186102,16.380182454651298
51,7,1,0.22080691845889766,0.055083409968873925,3.855571437497788,0.15567818599470043,0.3346507569085437,1.096342538231586,-8.919705061245072
52,7,1,0.128869569714218,0.04900287880557474,3.774668115270123,-1.5973428404561554,0.22439944116171448,0.7183891865614116,91.52100320258117
53,4,2,8.996301052787572,0.5873333450307403,6.0589095947253435,1.190759904401595,13.380772043231387,27.2644508724693,-67.99815728145037
54,7,1,0.23417207111135788,0.07579701046292077,4.011545453850438,-0.6518551666798303,0.41713817969538225,1.046356908611114,37.348548300072466
55,7,1,0.1390267049092272,0.07563355577857048,3.8760450182019524,-0.9561486421570943,0.22795245062871664,0.6734789206438438,54.783281416524616
56,7,1,0.11835966168042918,0.03796074914275579,4.071579244931401,-2.989453544456808,0.17465215088320127,0.6064632128801193,171.2830710112122
57,6,2,8.857702135639942,0.6029884132069697,6.019652433447857,-1.833527400205841,13.178123364465494,27.01234895661122,105.27022883585053
58,9,1,0.15704298996834615,0.05124328500936624,3.9188439156346737,-1.9847229790955654,0.2846995605725753,0.7943189302049978,113.71625131850278
59,7,1,0.13779252506460496,0.04561918884771226,3.964868131820359,0.1312812221181271,0.22783863312500888,0.9697528060528828,-7.521859976733691
60,6,2,9.290767052080467,0.5838658100614232,6.10384187681513,1.246726168017834,13.810730412046713,28.32382686916251,-71.68298754447423
61,9,1,0.19844482967393093,0.06574429541596177,3.8683150880688424,-1.6217312390366807,0.3126744147424346,1.112833851026284,92.91835699723889
62,2,2,9.135516467553693,0.5907054007574084,6.087968125067356,-1.5212573514355188,13.584145065288844,27.787790043575665,86.92336182864719
63,1,1,0.15447802836236885,0.04937854373016225,3.8457577386573467,2.6830945744014176,0.31028672339661095,1.303999419272022,-153.72999497472128
64,9,1,0.18063213712755627,0.052645620496206004,4.058366031345718,1.727329270515293,0.2690537290152067,0.9716504927265831,-98.96867782826237
65,4,2,9.104173499550312,0.5763716078609455,5.84827155581406,-2.462736723418137,13.53837094893289,27.635513065020188,141.34019880908588
66,7,1,0.1686065360923725,0.027637821454572872,3.9853070267042767,-1.514301270153719,0.2861858281792628,1.0832509533879549,86.76307217277366
67,7,1,0.1826488804931595,0.04457562139350636,3.994041518051509,-0.7345974844913084,0.3280009121258682,0.8695240628722356,42.08933548864041
68,1,1,0.2123868496241883,0.03342283207549211,3.919721065088537,1.5917889002845091,0.25237981396253795,0.9964758632153843,-91.20278604542118
69,3,1,0.12732736188726226,0.044236630494404953,3.8939950721887575,-2.065082820539569,0.22416940064364546,0.7593130152870279,118.32053024005718
70,1,1,0.14375839990602488,0.052384508342809034,3.943203410155514,-0.37218221273478463,0.2748562394704515,0.8002848602569379,21.324470504366122
71,1,1,0.15288681495356318,0.0640464763521515,3.998906983072191,1.043965101563936,0.26816402889989444,0.7812642651909856,-59.81479402341247
72,6,2,9.301657369610677,0.571044747152499,6.349730845499695,-0.46336229940678714,13.826615784689816,28.295476972650714,26.296965425840327
73,2,2,9.069963791517875,0.6030681119518001,6.157827729581264,2.0014079462857133,13.488403383599291,27.514327486636372,-114.90531437626855
74,3,1,0.2677427083528749,0.08050229049271876,3.884179774098431,-2.735465115920695,0.4280750138086832,1.1429420679895317,156.73060138867214
75,1,1,0.2148836360458421,0.0749399515189172,3.8437799550138316,0.32869582856001117,0.35188102015543005,1.031759299672058,-18.832886170615584
76,3,1,0.17089014578233364,0.07061168958701428,3.8840283059529384,2.7393583969911646,0.26729232619355375,0.73295473352945,-156.9536742783224
77,3,1,0.1372338679223077,0.08820430959612106,4.0161711612476445,-1.952935994843116,0.23664831320921284,0.7399914144083568,111.89499052032807
78,7,1,0.18009936030816537,0.05011204193014673,3.9767821268766803,-2.9128238616047786,0.29267221685095385,1.1426237160814245,166.89251284347253
79,4,2,9.096611148271457,0.5864739910582056,5.749632185306184,-0.041943634847469775,13.527326362174332,27.596661881523552,2.6383747283048913
80,7,1,0.17379202066942806,0.07163621606560432,3.8307731833250664,-1.8989009921616264,0.3003306233724789,0.8813673774073226,108.79901407462461
81,9,1,0.15125131037822395,0.09323845540594868,3.9234103226193304,-2.978135996477607,0.2947460937746561,0.7397907343020015,170.63462232528568
82,1,1,0.14328289112937106,0.06944895450403697,3.9445984173530073,-2.0738500852481394,0.22211891489019586,0.6710183470943537,118.82285787579589
83,3,1,0.19049865465859447,0.056271550354871934,3.921628727257943,-1.0448815672778664,0.3055002589704315,0.7503563395126857,59.86730269990086
84,9,1,0.16127021667676844,0.07040332011391338,3.986459623496189,0.6166294009418969,0.26753984770042694,0.7541622402861463,-35.33026324029871
85,8,2,9.109058824624384,0.5958280973316102,5.751907275140006,2.5029256356119562,13.545512742953983,27.708318423781424,-143.64324014919404
86,7,1,0.11889828767300555,0.04571935549372614,4.006889961117804,2.9422747291273863,0.1872345315343405,0.590243083386773,-168.57992398168486
87,6,2,9.121913697090465,0.5817770065600155,5.666685619271105,0.17573316085095983,13.564284530361462,27.741477273028934,-10.30595154736537
88,3,1,0.17518330768053963,0.05363590056765083,3.949683796548345,-1.3470902793519532,0.2500288687475921,0.7932606325054256,77.1825875149084
89,1,1,0.1822930645488126,0.044807703537770444,3.9123536938192864,-1.6258741303171074,0.25996373080081375,0.8667268576901839,93.15572643400165
90,7,1,0.1972898347168682,0.06499537779959581,4.041321783244501,-2.786434753279635,0.33314428678783975,1.0205949029228039,159.6509493350341
91,7,1,0.16640022096972037,0.06037041145044067,3.9752682140805233,-2.8812438665935627,0.2614980713146994,0.5722526725860351,165.08311248681463
92,3,1,0.158016562042086,0.0533013801129275,3.813943728133494,1.5853169612756077,0.237402424992327,0.9533896323994027,-90.83197114217135
93,3,1,0.2504913608660875,0.08923637227916231,4.090278525114956,2.290850098261462,0.43637871719876453,1.0859373457714057,-131.25604273664783
94,3,1,0.278479556119659,0.11981639710752094,3.9026371120284935,-2.4956909799490044,0.4723938302151761,1.2758241322808193,142.9925563260332
95,1,1,0.13264361715045797,0.04333602690686715,3.930812836474817,0.37719995032906944,0.2236240423255324,0.549412971043532,-21.611965491678145
96,8,2,8.919857623572064,0.5789602514706,5.748187127255292,-0.6675948212200051,13.26903046934589,27.108685262894042,38.02884608373408
97,3,1,0.202552964245445,0.06769821414324902,3.821269010801699,2.7481075650882376,0.32590586851749603,0.8530480911773319,-157.4549631591794
98,1,1,0.11552904925980902,0.04893382556600566,3.9984250995769486,1.2702378105613885,0.19763064803504962,0.7018920434710021,-72.77926587560539
99,7,1,0.20131383930518407,0.05074682700534443,4.026627126392436,2.716134039347003,0.35691662292874204,0.9277043318349015,-155.6230144963142
100,7,1,0.16945653710002243,0.06208789179048184,4.004788964452226,-2.328777935072906,0.26826137019635016,0.6721621899368818,133.42914724978544
101,1,1,0.11137611772522796,0.08923815265890626,3.8699029709174133,-0.3237404950421305,0.1751283776933513,0.45213568509536306,18.548964120680974
102,7,1,0.1691231563248094,0.062391740262587855,4.0698308554648985,1.585880322507634,0.2819995256718216,0.8252152657895885,-90.86424980815491
103,7,1,0.13066604279113922,0.06826416584899113,3.8972034531768216,-2.6876334795177264,0.24379405640985483,0.7840462845149118,153.99005470024363
104,7,1,0.09957838853140205,0.0724466075364826,4.0183292619260715,-0.010151888853196766,0.16224452689300292,0.5655594779115037,0.581660431948228
105,1,1,0.2009398720144613,0.10464142683173511,3.97385228068881,-1.1846240123253813,0.3173954977986789,0.9889546946394663,67.87395426851509
106,4,2,9.008832019883263,0.5951091888478034,6.020531874751522,0.20771167407266433,13.399086385906363,27.37523893441422,-11.672675351092852
107,3,1,0.1559532938530368,0.07216817368632032,4.034382621588866,0.512179484084147,0.2904307806694139,0.700863110284796,-29.34572329548516
108,1,1,0.11090725574813813,0.07172630834307298,3.8538242428498437,1.2561737735105938,0.1949050789176127,0.5940974203561322,-71.97345524335641
109,9,1,0.18796021556089587,0.05201835873737951,3.9007282885683416,-2.0995678591075935,0.3189562877947916,0.8852123902496011,120.29637824626633
110,3,1,0.20340650029961124,0.036816425333650336,3.8366558016941035,-2.661554395881888,0.3683234288120519,0.8435435509987463,152.49583235744993
111,3,1,0.1259016027439812,0.0470313955251449,4.05768805984395,2.2102466277949935,0.23452985646925267,0.5821660490478217,-126.63780326202325
112,3,1,0.11372581985390592,0.040411466783706315,3.983674352457766,-1.6243069282933387,0.16615181944494695,0.6577255716372599,93.06593170949479
113,3,1,0.1691042015851379,0.05016791984489672,3.9220151889240626,0.672182414381037,0.3127395896723355,1.0674482827474452,-38.51321495555313
114,8,2,8.843582986058125,0.5815796679788069,5.736351736624072,-1.0605093039317846,13.157480517234225,26.872291426900343,60.97850246915688
115,6,2,8.969657050847157,0.5837912972739421,5.795348739395758,-2.2352278292386645,13.34183042552829,27.222267747043844,127.8438085367443
116,3,1,0.1437289078677787,0.052562138603639175,3.935517671974388,-2.877680949974862,0.2520930505930209,0.7357130399139766,164.87897239757476
117,2,2,8.851894062042819,0.6259581227291071,5.734727986797759,-0.3220951248007799,13.169631968910341,27.081901046634005,18.671105275114762
118,7,1,0.18795304718127206,0.07269922300783524,3.772255460205522,1.0107912444397333,0.3312330696372589,0.7710985440291772,-57.91407116608915
119,1,1,0.21544244577650085,0.07158695010655286,3.7460129790199375,-0.5763683149064743,0.35318781581014946,0.9979996612433958,33.023473507955906
120,6,2,8.821714425031528,0.6312864865378262,6.041486378011948,1.5338351674122914,13.125486261354318,26.77677641054275,-87.66810869540885
121,9,1,0.20054626369126521,0.06955611966625383,4.043393188686943,-1.6793607849755896,0.2747689294349812,0.926421912247713,96.22028575550614
122,8,2,9.014764812313832,0.594145502426958,5.942609223589131,-0.7079357880776388,13.407754805860028,27.369787172857105,40.790518665842164
123,3,1,0.18992790236801452,0.08203547943966019,3.997235517060871,-3.035839356042546,0.30296952968165053,0.9647222547257249,173.94078230560567
124,2,2,8.79054817735398,0.596105217096618,5.735033737046171,1.5166177826258243,13.079886559258943,26.710307831551706,-87.10767318323904
125,9,1,0.11656866229860927,0.06199991942553741,3.969753770627798,0.6392724733245778,0.18284366129934573,0.6473256335103424,-36.627614707947444
126,3,1,0.15259495563131842,0.042854845848137556,3.9128299739340187,2.690574866583785,0.24667837628333936,0.6942144416392066,-154.1585844559232
127,7,1,0.2247990924496964,0.09954280644394291,3.910741949094084,-1.7072711474762001,0.3828757083941203,1.0986908735478733,97.8194344532292
128,9,1,0.46871807136017757,0.10417451693168621,4.028045546314216,-0.2177975449999649,0.7537500118824088,1.971112179280205,12.478908359601819
129,1,1,0.14903161638716875,0.0667018710426343,4.038601437559128,-0.7229276730353411,0.2626460257060385,1.0518214645838937,41.420704092324286
130,1,1,0.11653458677795334,0.07043430863036816,3.9777087484409988,-1.8681282841840274,0.19560824731888712,0.6215462171103043,107.03586636530586
131,7,1,0.14536844655935158,0.0769983201356816,3.7950954089478706,2.705125197338544,0.2362945411267345,0.8441010580310072,-154.99225654775452
132,7,1,0.11397823799146262,0.04632527034457772,3.883424129418111,-1.6890571790991782,0.17208739180755156,0.660885416471115,96.77584780502673
133,3,1,0.24085706994568923,0.06993030518943642,4.013190970589747,-0.6076396146383486,0.4348732793102606,0.9671755425123615,34.81518813928629
134,4,2,9.07101703497272,0.5794517864329746,5.717566861905768,-0.6557193735054361,13.489943575876048,27.6418352871425,37.80312123391825
135,2,2,8.912089724954999,0.5798344619863408,5.9005709230759305,0.7584668176780212,13.257670115395992,27.149482459495417,-43.23601563701036
136,1,1,0.1581580877880413,0.06013259546624446,3.9886867496757787,0.9228625072442319,0.2970996810379915,0.8171939643316873,-52.87612744558603
137,3,1,0.15332348030994375,0.04826304250698907,3.933752778889837,-1.5588297606110715,0.20444710942588154,0.807877102950843,89.31436615149941
138,4,2,9.364468004880163,0.5925780393885398,5.92480714119601,1.4613060148369463,13.91822367808861,28.509422824048574,-83.98363291481826
139,1,1,0.14294610165647295,0.022884707947759476,4.130932948829615,-2.831730503911939,0.21293309048563563,0.7034878617181162,162.2462067762177
140,4,2,8.885981004399518,0.5819892610971672,5.793161931236985,1.0028767813690012,13.219493028039796,27.03662327585112,-57.679571444793794
141,7,1,0.13907007201218732,0.07206036515215118,3.9179337184560543,0.7790493812569285,0.2283647504720241,0.5596938672789156,-44.636241352984136
142,7,1,0.1475606934858377,0.047007335730042725,3.9738340787965116,-1.7786350182416066,0.27669481272743895,1.106754259076073,101.9082802583524
143,4,2,8.715437258083348,0.5860235108290669,5.98184164051745,-0.8975844944679505,12.969955464100426,26.47486081004313,51.6342100459169
144,3,1,0.1004585642968524,0.09186653710349697,3.942887258929011,2.6834943657933783,0.17559363043248957,0.5808334460926668,-153.75290122849395
145,7,1,0.18392189820192914,0.09424282468702021,3.900990926427915,1.233666402122692,0.287798560000599,0.8414684540314851,-70.68387718003353
146,2,2,8.845786087659752,0.5746733433115526,5.769695063857279,2.8970953471939955,13.160704637986068,26.939765026648583,-166.20729533003544
147,7,1,0.17207589735101989,0.04258526162162781,4.001043620339341,-1.1199268996540859,0.28715884224679156,0.8801492402482487,64.16708366362175
148,2,2,9.079360993122963,0.5713275749436595,5.573992212421766,-1.1098056213555534,13.502132955861121,27.604853771690422,63.821001630925934
149,3,1,0.1766587096031766,0.06774628522015536,3.9117917453756634,-1.8512867573272838,0.26571657981502445,0.8099668136519853,106.07091893287304
150,7,1,0.12068514944268058,0.043353289062270275,4.038951426493108,1.2812951682541147,0.20752811119884243,0.6667681045028521,-73.41280518669396
151,9,1,0.17342371037633852,0.032277471770987665,3.8711398177837113,-1.3269357069734802,0.2609328318673751,0.9621683225691855,76.02781533004799
152,1,1,0.11362753711306486,0.043073767103561755,3.9327077034209963,3.015984478841333,0.1870405405652345,0.7613530111205015,-172.80318170190478
153,7,1,0.17455902813592478,0.060892052911942704,3.9000109932833817,-2.832699230087101,0.2940798803378302,1.0153966623836679,162.30170920754304
154,1,1,0.12992510146411387,0.05090255173923027,3.859912079113927,-0.7949840512868415,0.2525410956251818,0.8144694902104072,45.549231323380226
155,1,1,0.10879188489851521,0.05908063874079356,3.940197859555559,-1.047306494277876,0.17196430331845672,0.5095654509891849,60.00624177881904
156,3,1,0.07433115913182348,0.053079865663488796,3.983880293419112,-1.5869914859256036,0.11876092702183413,0.4148249098903133,90.92791427313809
157,3,1,0.14267953567650601,0.038729499326985294,4.190968571344318,-0.8586148462179576,0.2536426705631892,0.5761934404110565,49.19500653937256
158,9,1,0.1320220486247182,0.053855344537734794,3.8624296705256578,-3.141384865082548,0.22316634408370326,0.7891371789690985,179.98809483205147
159,3,1,0.1090984332418077,0.046436110449221746,3.9270240245833135,1.155612862974756,0.17292633343272443,0.5295339138163899,-66.21173962892824
160,1,1,0.2450239155481802,0.04992751141329826,3.8766519018320613,1.329319363317215,0.33040868111978783,1.3020439227150646,-76.16438849415616
161,2,2,9.180582323090212,0.5895624683146555,6.022762917401525,0.973602457237913,13.649940057646234,27.86812730776449,-56.025180743002
162,7,1,0.20397328707313908,0.05576343346553618,3.9256004052516866,1.7063068631214457,0.2826009417486061,0.8890271528235693,-97.76418249407301
163,3,1,0.1370121669503752,0.07533328916784833,4.040645555344996,-2.1439336724129796,0.24913119565329364,0.5328986011719082,122.83835158961902
164,9,1,0.10360051644163619,0.04281290824815389,3.824534639489554,-2.488515827617211,0.18019356123661845,0.4747041224914262,142.58145409834694
165,1,1,0.1543193821296442,0.034589472593697046,3.850634743655649,-2.3129795572410474,0.2593232360275485,0.5595373180615667,132.52396707382832
166,3,1,0.1463546943778683,0.06168555694916466,3.858284336716575,1.0637861860251592,0.27544549180732747,0.6857887643815941,-60.95045819398761
167,1,1,0.12364792503772278,0.03347797032035548,4.030300476152171,1.5935183084201194,0.1576790419410287,0.5953820644897895,-91.3018735669689
168,9,1,0.17993080131577402,0.06849296858346217,3.920232183377938,1.9581162615251066,0.31544717996113275,0.9161173358951062,-112.19179878609319
169,4,2,9.112601303068617,0.6042484412035678,5.924828052183164,0.3043434374842558,13.550680106313658,27.71674447963684,-17.674039566249363
170,1,1,0.17167751148176205,0.0756191020308974,4.014919643897225,-1.3297419164015432,0.2631480676257763,0.696100729663485,76.1885986187505
171,3,1,0.11198035196639378,0.05563004045133163,4.087259908933797,-1.9735275637123064,0.18559828527697964,0.7207513994998413,113.07480026888716
172,7,1,0.22312394367305619,0.07557448499804291,3.9657365582519346,1.2259180920699762,0.37979765516709774,1.2461136746412549,-70.2399304019846
173,9,1,0.1104072280793071,0.031903778189895496,3.9521110142353706,-0.21401236613347033,0.17415110994411087,0.6784304212791662,12.262005433966019
174,7,1,0.1430958710324191,0.0703514783741552,3.9438706547021964,-1.6013695579979226,0.22790274557460918,0.8002017642645879,91.75171698956134
175,1,1,0.15724772968621673,0.08432137878771591,4.207800650195968,-0.7675226361164478,0.24979971285940555,0.7414123733216479,43.975807554432286
176,7,1,0.13607719618755026,0.031852214308330365,3.895664686972318,0.29463554918415247,0.2236748740525091,0.7170757031775836,-16.881373497630683
177,8,2,9.859429259359857,0.5930557329714999,6.2912095099218766,2.890753727294959,14.638751153683215,29.973181060751852,-165.928772869569
178,3,1,0.2956316891504347,0.09153738478933125,4.057604997867426,1.3921100734559717,0.48586706034081056,1.3164770729655961,-79.76202495837782
179,1,1,0.14701261551312117,0.058572978906246395,3.895007276194711,2.988406278571836,0.22297410751169003,0.736434494823752,-171.22306710005344
180,7,1,0.2404527842081864,0.09479525079389711,3.8442818347602192,-1.1273200792529692,0.38500310050402176,1.3166867235612996,64.59067968066128
181,3,1,0.21749522491044682,0.05936771377424746,4.034884445885448,2.6709723641837027,0.3949562059263112,0.7709813711465736,-153.035441742987
182,6,2,8.809088574300576,0.6087349214532302,5.772368712882757,-2.8247290726687067,13.107011602671731,26.795042036253196,161.63181414066688
183,7,1,0.17755856902471026,0.10581492006126146,3.8415037308441953,-2.3955795532668067,0.3118268360417261,1.0505291522627105,137.25659650146616
184,7,1,0.1369065733379091,0.04308317296937299,3.832803611413712,1.2612849671451343,0.21751037639988807,0.6204695616042385,-72.26630475450607
185,3,1,0.18336778030190498,0.029077891269844183,3.9597118738546273,1.617800287230092,0.2542064854655925,0.8409129962431625,-92.69312906506697
186,7,1,0.14533284890723017,0.03794039696854894,3.7926141495672936,2.3602225656620326,0.24693473711930153,0.6690903570665222,-135.23079183915183
187,1,1,0.15527399282143353,0.058248263058852535,4.090092016703474,-2.1313316806671567,0.2417258703194615,0.6518087867020168,122.11631044097282
188,9,1,0.10372146227170691,0.04119878962480801,3.9182441917569606,-0.6795951870655708,0.1807953003335719,0.625382683444443,38.93793598150421
189,3,1,0.21359288544066757,0.07650276962166017,4.160726203690228,3.034516977673305,0.33782512736597736,1.0393768781145456,-173.86501373064567
190,8,2,9.014419751221649,0.5960831554418209,5.874112219110014,0.8767799768798915,13.4072502899147,27.424160983447603,-50.007033101238775
191,8,2,8.871965371303695,0.5860671409547357,5.824896073027435,-1.0173525396436869,13.19899225837425,26.994159515823856,58.0720934190689
192,1,1,0.21023831030411608,0.04725985586454845,3.86215573525824,-2.200026269743308,0.37741392662335244,0.8585889639060894,126.0522225484141
193,6,2,9.203362956666934,0.5787548772772553,5.8830865981359945,-3.1203141112878736,13.683194417923325,27.967046450072992,178.53712391746373
194,3,1,0.4273445485581141,0.11363470767810316,4.112592918074661,0.36046907059406713,0.6605961508772785,1.7681778704821307,-20.65337724927816
195,3,1,0.16266857776203192,0.06278697252561831,3.921444707242204,-1.943830355273986,0.2818547358190529,0.7919951150685903,111.37327636581628
196,2,2,9.01297788532265,0.5763970712497701,5.961376051694755,-0.7812804111495,13.405144455587473,27.37354363824274,44.99271772495687
197,6,2,8.788375358877566,0.5892944915120655,5.931958862286249,2.4560756933121195,13.076705932301078,26.791658877539238,-140.51105581161622
198,3,1,0.1761483957089505,0.10201199315653008,4.097352313707338,-0.8512292833788405,0.32193402723583037,0.8917655999622874,48.77184370604751
199,9,1,0.10763150700430986,0.05332325556076508,3.9548978079754704,-1.4028115508122123,0.18234669628821285,0.710441298020551,80.37518121800022
200,2,2,8.454049166620257,0.6162738835861842,5.979590423035601,-2.175652211039433,12.587011710186419,25.71209014473524,124.8438163336397
201,1,1,0.10238358919841689,0.0646651388792893,3.894444220344672,2.605299701601526,0.16856219034641537,0.5932635771646635,-149.27267714536762
202,3,1,0.09619828032503099,0.033336133314741175,3.949468244853635,-0.12185389381593548,0.16071345497698722,0.5346621423748065,6.981713939011479
203,7,1,0.23469412766910458,0.06677943451810582,3.9228510294854173,1.7809202503465962,0.3498728662119508,1.043662702642492,-102.03921343497274
204,1,1,0.14678170572714538,0.043242448231663774,3.8620973649077284,1.1442117242258476,0.22939182655124518,0.6642506232678139,-65.55850192142125
205,3,1,0.17170571559213718,0.05274914676934543,3.837087832957951,-1.0311325415256891,0.32001880817033046,0.8634345459905438,59.07954177698798
