net,domain_exact,best_k,gcd_k_n,phase_mae_deg,mean_abs_deg,q_odd_over_even,radius_parity_separation,f_decoder_acc,f_decoder_exact,q_decoder_acc,q_decoder_exact,q_certified,q_break_at,composition_acc,composition_exact,substitution_acc,substitution_exact,family
135,True,1,1,0.146673518003516,0.29583818451565996,1.0043940931674782,0.004384460303945895,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
137,True,9,1,0.17033302738928546,0.2525542625490357,0.9936971946180411,0.0063227308529833735,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
138,True,4,2,8.99158741871586,13.373882785829162,0.2779498157465452,1.130013362585215,0.48,False,1.0,True,True,,0.0,False,0.5,False,FAMILY_Q
139,True,7,1,0.16290988552822905,0.27859282292524506,0.999724478638309,0.0002755593229308471,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
140,True,7,1,0.170180364162611,0.3079294518769806,0.9914647203602756,0.008571861256151517,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
141,True,1,1,0.1932193363867532,0.23215584293572347,0.9822545368438941,0.017904323411825653,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
142,True,3,1,0.12184813553087959,0.21447693229636228,0.9528107216971984,0.048329597721369695,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
143,True,1,1,0.1463456091082438,0.27388049354005367,0.9632808381940903,0.03740591879833719,1.0,True,,False,False,gcd_k_not_2,0.3,False,1.0,True,FAMILY_F
144,True,1,1,0.13861780681288088,0.24819803798850332,1.0425155219500841,0.041630549675815955,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
147,True,2,2,8.981505737633807,13.359148585372731,0.2609083982369868,1.172316090203567,0.4,False,1.0,True,True,,0.0,False,0.5,False,FAMILY_Q
148,True,3,1,0.24079295150093538,0.38871260473886,1.000256499909385,0.00025646701750156803,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
149,True,1,1,0.19561078299908974,0.320535543318322,1.005460831965338,0.005445962223043129,1.0,True,,False,False,gcd_k_not_2,0.4,False,1.0,True,FAMILY_F
151,True,3,1,0.1539699023554151,0.24036302472594515,1.004024244802316,0.004016163789189121,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
152,True,3,1,0.13063808140658678,0.22079069771816157,0.9900795387397731,0.00996991433468949,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
155,True,7,1,0.17119202307366171,0.27782919518148486,0.9396043361533061,0.06227627224887812,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
157,True,4,2,8.98812263050621,13.368819309486495,0.270716859769274,1.1478294863627496,0.51,False,1.0,True,True,,0.25,False,0.5,False,FAMILY_Q
159,True,7,1,0.1609143926802604,0.28069791141202605,0.9793092833823347,0.02090700709725164,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
160,True,9,1,0.13180570210572085,0.26098676752144734,0.9900444922976126,0.010005311681140546,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
161,True,1,1,0.1363810985831887,0.21095262641269344,1.0019333743543144,0.0019315071910802342,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
162,True,3,1,0.1710502931702127,0.2751079362809128,0.9993586741634246,0.0006415315519549998,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
163,True,9,1,0.15393416959940667,0.2553409136949778,0.9671831629858274,0.03336429228518059,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
165,True,8,2,8.991959042034374,13.374431702418589,0.2650840405545168,1.161845278078683,0.56,False,1.0,True,True,,0.0,False,0.5,False,FAMILY_Q
166,True,7,1,0.11119661912893498,0.17786772444619459,0.9748414390845733,0.025479069273621105,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
169,True,3,1,0.1643925347329061,0.23303678103379236,0.9543052721590071,0.04676314237285143,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
171,True,1,1,0.17176064638374733,0.2445566243139288,1.018679521734931,0.018506673826935244,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
174,True,7,1,0.17258097335261038,0.29511544980949395,0.9519529849869949,0.049229684713256845,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
177,True,7,1,0.15315963979549074,0.23977781913255983,0.9737210333260586,0.02662885608474951,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
178,True,3,1,0.14708905501382713,0.22291044404219282,0.9995579006302246,0.00044219711730874076,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
180,True,3,1,0.22326012096973213,0.39519621788942,1.0099069263648022,0.009858094655875652,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
181,True,3,1,0.211443625075076,0.36390681954461,1.0304720241868313,0.030014719556685044,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
182,True,1,1,0.1260160773309245,0.21283285022099502,1.0407551994961781,0.03994129183768807,1.0,True,,False,False,gcd_k_not_2,0.2,False,1.0,True,FAMILY_F
183,True,8,2,8.822007794210684,13.125917732730443,0.2756874532510556,1.1355642714883698,0.53,False,1.0,True,True,,0.25,False,0.5,False,FAMILY_Q
185,True,3,1,0.19013339932026682,0.3032077144601991,1.0048864183721664,0.004874508927177868,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
186,True,1,1,0.10961106931884623,0.18581601964746974,0.9850550917239469,0.015057424187732697,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
188,True,7,1,0.1814216126643721,0.32795941730455125,1.0001165920846138,0.00011658528815291973,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
189,True,7,1,0.15675033183900303,0.25354557451914994,0.9918100542769929,0.008223621228762181,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
191,True,1,1,0.10277429873567444,0.16261437391819578,0.9718099520415473,0.02859306793665959,1.0,True,,False,False,gcd_k_not_2,0.5,False,1.0,True,FAMILY_F
194,True,7,1,0.1544128658792073,0.2529056464914489,0.9588581426003514,0.04200595898693661,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
195,True,7,1,0.1251798416986911,0.23198261982397236,1.074068595771346,0.07142347743209529,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
196,True,7,1,0.09657370422183252,0.15610908846005211,0.9266366868453105,0.07615687343192357,1.0,True,,False,False,gcd_k_not_2,0.94,False,1.0,True,FAMILY_F
198,True,1,1,0.18239472858144487,0.2928580204471812,0.9959858114577403,0.004022261600475002,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
199,True,4,2,8.931774516572817,13.286451791567625,0.2675257708967527,1.155754377419931,0.42,False,1.0,True,True,,0.25,False,0.5,False,FAMILY_Q
202,True,3,1,0.15595811456785513,0.2899082160299816,0.9967089731275716,0.003296451227214669,1.0,True,,False,False,gcd_k_not_2,0.06,False,1.0,True,FAMILY_F
204,True,1,1,0.10603249634644969,0.18243961190770394,0.9684644309794134,0.032040781153354195,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
205,True,9,1,0.17820167361917458,0.3002616267598642,0.9253352945164213,0.07756021062537259,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
206,True,3,1,0.188369443695521,0.343787887866191,0.9893344970181421,0.010722684393041618,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
208,True,3,1,0.11859827431263872,0.22099192935634265,1.013133253478059,0.01304757492368567,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
209,True,3,1,0.1062941525566435,0.15678016808334228,0.9552147183542204,0.0458111134550757,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
211,True,3,1,0.16106310445380126,0.2986367550683818,1.001637595101239,0.0016362553393750637,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
213,True,8,2,8.752969438188336,13.024893728763603,0.27497876757402906,1.1373071471700003,0.48,False,1.0,True,True,,0.0,False,0.5,False,FAMILY_Q
215,True,6,2,8.869136463410076,13.194854717194325,0.27281458121200786,1.1426415591429617,0.51,False,1.0,True,True,,0.0,False,0.5,False,FAMILY_Q
216,True,3,1,0.13647079547766303,0.23968346830546064,0.9746832844253764,0.02564129222574603,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
217,True,2,2,8.794813291234085,13.086124031176826,0.24872250675552873,1.2032737284386181,0.5,False,1.0,True,True,,0.25,False,0.5,False,FAMILY_Q
219,True,7,1,0.17625435845037427,0.3151396581796246,1.0015548067900708,0.0015535990169204335,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
220,True,1,1,0.1996993028945804,0.3317454159835733,1.001233106094524,0.001232346287665095,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
222,True,6,2,8.788937941237908,13.077529475739553,0.24540607200419587,1.2118038364490353,0.47,False,1.0,True,True,,0.0,False,0.5,False,FAMILY_Q
224,True,9,1,0.183461315426026,0.2547104987265897,1.0147888281939195,0.014680276152986525,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
225,True,8,2,8.921272014334448,13.27109508972988,0.26667000817414666,1.157886406236015,0.49,False,1.0,True,True,,0.25,False,0.5,False,FAMILY_Q
226,True,3,1,0.1774845348348044,0.2892531651433802,0.9828895941862026,0.01725805195000748,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
228,True,2,2,8.701599021862595,12.949695223128803,0.2654619924811771,1.1609009387609066,0.48,False,1.0,True,True,,0.0,False,0.5,False,FAMILY_Q
232,True,9,1,0.11014111427954333,0.16785404809563848,0.9598342180718652,0.04098895871677443,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
233,True,3,1,0.14760243836547832,0.2390542820015432,0.9514710368718731,0.04973577594665909,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
234,True,7,1,0.20753132126021603,0.3600793374956146,1.0165471529148054,0.01641137217236636,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
235,True,9,1,0.40614729139095546,0.639411548474147,1.010743481009628,0.010686078170680959,1.0,True,,False,False,gcd_k_not_2,0.48,False,1.0,True,FAMILY_F
239,True,1,1,0.13721351477415605,0.247929344810805,1.0246101535627288,0.024311004782251164,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
240,True,1,1,0.11228134233006459,0.18915144493206199,0.963973449926546,0.036687410488977217,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
244,True,7,1,0.1374018293015807,0.22201351420819132,0.991982256859386,0.008050014615345977,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
246,True,7,1,0.10990324125588356,0.16505729196920163,0.9910797381222598,0.00896022565741408,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
247,True,3,1,0.204998777399951,0.3756230781151435,1.0037987775396744,0.0037915758630600255,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
248,True,4,2,8.974919955020603,13.349523983845463,0.27611498666115175,1.1345137717296665,0.53,False,1.0,True,True,,0.25,False,0.5,False,FAMILY_Q
249,True,2,2,8.813347192167546,13.113244956654814,0.27573210103538615,1.135454533717223,0.51,False,1.0,True,True,,0.25,False,0.5,False,FAMILY_Q
250,True,1,1,0.15132123403480596,0.2905253763081629,0.9954459917632366,0.00456440139754356,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
258,True,3,1,0.14481353735113775,0.19017094578720267,0.9813608476617393,0.018814495461800775,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
259,True,4,2,9.247007887500239,13.746890559981901,0.2676585389947479,1.15542385978167,0.69,False,1.0,True,True,,0.0,False,0.5,False,FAMILY_Q
265,True,1,1,0.13656148517709166,0.20334465137941274,0.9867428925024135,0.01334556932113989,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
266,True,4,2,8.787861761552707,13.075956805336222,0.27273002742759334,1.1428503404486252,0.61,False,1.0,True,True,,0.0,False,0.5,False,FAMILY_Q
267,True,7,1,0.13030552806123047,0.217205979424987,1.030429108495867,0.029973081422585243,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
269,True,7,1,0.13995617337616062,0.2588979115786941,0.9341704995615304,0.06807000774067529,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
272,True,4,2,8.633742784947552,12.850332131787983,0.2717404918128285,1.145295778306247,0.49,False,1.0,True,True,,0.1,False,0.5,False,FAMILY_Q
273,True,3,1,0.09459633037578122,0.16673405466153912,0.9871959230980915,0.012886577265060692,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
274,True,7,1,0.16020054265361583,0.24299420240690614,0.9766491158877523,0.023626736707653275,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
275,True,2,2,8.748157406891487,13.01785211201198,0.2786164827825288,1.128381382426096,0.59,False,1.0,True,True,,0.0,False,0.5,False,FAMILY_Q
278,True,7,1,0.15837383357979914,0.2641133083083607,0.9826191185431301,0.01753325315418297,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
279,True,2,2,8.968933976450701,13.34077543510885,0.2835162183709664,1.116438999950296,0.52,False,1.0,True,True,,0.0,False,0.5,False,FAMILY_Q
282,True,3,1,0.16189688680126743,0.2464238450267601,0.9601517908309368,0.04065828917481023,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
287,True,7,1,0.10832998877068273,0.18981208611610992,0.9708780748550563,0.029552234119896437,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
288,True,9,1,0.16760830760839693,0.2477306160145447,1.0073843726041765,0.007357208420026431,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
290,True,1,1,0.10847518089252807,0.17380218040600529,1.0268724785472465,0.026516200532267487,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
291,True,7,1,0.16063979231554573,0.27459848009059934,1.0771023257399126,0.07424027673980566,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
297,True,1,1,0.12397759031028449,0.23886156151704155,1.0104025440195061,0.010348717524708052,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
298,True,1,1,0.10271973323045175,0.1637234324091735,1.0200747073682168,0.019875212827520146,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
299,True,3,1,0.06865454479089503,0.11026437178373608,1.0072204400837006,0.0071944664766361984,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
300,True,3,1,0.1316717256470108,0.23746895838752136,1.0140719945379426,0.013973675793224106,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
301,True,9,1,0.12433292812298827,0.2131224924498941,1.0046899976376789,0.004679025328809374,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
303,True,3,1,0.10188087939898546,0.1598852690256769,0.996967985620104,0.003036617914487433,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
304,True,1,1,0.2234828874129129,0.30537463514375934,1.0248818417905718,0.024576092567030142,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
305,True,2,2,9.073714203857135,13.493882170681701,0.2684677642496064,1.1534108415961988,0.5,False,1.0,True,True,,0.0,False,0.5,False,FAMILY_Q
306,True,7,1,0.1933544637669889,0.2676523586863606,0.9838610496272671,0.016270242692415525,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
309,True,3,1,0.12212038812265218,0.22330291750419937,1.053170952593993,0.05179398483776167,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
310,True,9,1,0.1006178547894592,0.17530079092115872,0.939678308680769,0.062197624265085065,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
