net,local_idx,best_k,gcd_k_n,phase_mae_deg,radius_cv,mean_radius,phi,mean_abs_deg,max_abs_deg,gauge_deg
41,20,6,2,9.077595277747681,0.6065776212918983,5.678601464685949,-2.28508707219513,13.499552627726796,27.637292526998408,130.69216025863855
42,21,3,1,0.13299236153062916,0.09004409552139088,3.9923237920097288,-2.2658874437242003,0.22809467583711743,0.49789260765222865,129.82578749600634
43,22,3,1,0.20122057370037322,0.06722268351490343,3.828531220762997,1.7647258843015772,0.30444139775539997,0.9193108405642563,-101.11134614885513
45,23,1,1,0.2224732360574691,0.07808254272136422,4.117581423501438,0.5913670613271623,0.39848415971259654,0.7582726664656378,-33.882838756948644
47,24,1,1,0.11391045799090016,0.04555544601271579,4.0681398213712345,-0.3668799915832329,0.19691142256050714,0.5204838457129193,21.020675535140796
48,25,1,1,0.14665224433936092,0.05005353906154791,4.001635898634079,1.8803276102279478,0.27788263478154357,0.7563067024160769,-107.7348367458578
53,26,1,1,0.14489941031947665,0.07103915174383484,4.059997249651515,-1.6108326285249384,0.20039813947760168,0.6049220501828401,92.29391134671084
55,27,1,1,0.14437631522481806,0.10466717095362162,3.902137076868521,1.8232814350197044,0.26696562874796576,0.8599784268922677,-104.4663315201569
56,28,4,2,8.726003229469198,0.6162223706307449,5.949603864316375,0.3599122644817557,12.985420273388003,26.530265512677648,-20.828623854781256
57,29,7,1,0.19777322806132464,0.07238862391273461,3.922102696435753,0.38199033111816877,0.36419226535424765,1.108511477145968,-21.88643517053847
65,30,9,1,0.1938084610970393,0.08035441877234537,3.840224691125955,-1.240578748666972,0.35482672946844335,1.0195163437649297,71.07992525254944
68,31,9,1,0.26033620858629847,0.07968972979103062,3.956307967944505,-0.3595138579627708,0.41942282804355113,1.3108244226251111,20.59862913807925
69,32,2,2,8.982372286648904,0.6017513890171072,5.895568136841109,-2.6180468482403496,13.36041644576485,27.257648726470162,150.2293227707156
70,33,9,1,0.15269932588499027,0.026842898354420677,3.9531791809193364,1.5427869554739513,0.23051831253438562,1.0205215073912413,-88.39518131841032
74,34,9,1,0.14258704369374167,0.05234531461841359,4.029259429051453,-1.8650703010701306,0.22214481506802228,0.7153728247889858,106.86065702716554
75,35,3,1,0.17535302076492443,0.024548960812451167,3.8875541566048484,1.6007983281694733,0.23366288351214587,0.7823532637210282,-91.71898835451574
76,36,9,1,0.16025711076355192,0.07956934897529098,4.069000629638717,1.4442248567025695,0.2751744921102206,0.9304773576698837,-82.74798844754245
77,37,7,1,0.18327127713085417,0.05394861894252239,3.984377981153991,2.821439005703004,0.2807489371131558,0.8791705002012767,-161.65654683987105
82,38,6,2,8.818030263051,0.6077728670113771,5.984468917554489,-1.4926221925428889,13.120095356647246,26.710109439744627,85.30705166168033
84,39,9,1,0.12390649413430209,0.03269950347602233,4.089900656412338,0.2965646016414989,0.1875768744911523,0.6648638593500894,-16.99190026240463
86,40,2,2,9.011394524822517,0.5995859549900886,5.9309092992389,-0.3532995290460818,13.402832500882967,27.400946791975347,20.01404687311421
87,41,7,1,0.12171464132526898,0.03740377793994108,3.9917396532761202,2.3332817023800176,0.22816933270291972,0.5713042545581174,-133.68719402394132
88,42,3,1,0.3013036920847407,0.10962526912105608,4.080252305641813,-0.33500770300982957,0.45520651306434184,1.2436941634309768,19.194529966542213
90,43,1,1,0.20795056566876746,0.07843264814615197,3.964959921401474,-1.2743039240631213,0.3326364924534896,1.002861329115024,73.01223666106671
91,44,3,1,0.11223636715701879,0.06048030023150188,3.953261477371899,-1.2756250037598675,0.21709060517103723,0.6738250579624987,73.08792848241664
93,45,9,1,0.20006138561238138,0.08425570973953994,3.9759747717306624,0.6571492973967277,0.3870542836208541,1.6885374158138244,-37.65188213443772
94,46,9,1,0.1553227971135751,0.06704502508097053,3.88311210249309,2.951151898640086,0.22601256242935905,0.8402655240911168,-169.0885482976805
95,47,7,1,0.1699033859957134,0.06664262558840846,3.957310722666832,-2.7563675156081024,0.2630777039933144,0.8179138864334056,157.92822476755495
103,48,1,1,0.14628080401495117,0.03096128034833294,3.996993723868978,1.4732699900477992,0.22476059382243654,0.8554835474800975,-84.41215237903373
104,49,3,1,0.14517198504201803,0.07026990087681004,3.843907130273604,-0.1352912470808663,0.22297211125218194,0.7439249604152252,7.751617490005259
111,50,9,1,0.16094740458400547,0.08477262020153456,3.9556222045863634,1.5768087110458011,0.2731456243576962,0.87151222377591,-90.34448376601827
112,51,9,1,0.2903501215094876,0.09150254461042241,4.16809110325236,-0.2861376990489425,0.46905749691093107,1.319966654204415,16.39448896610017
113,52,7,1,0.20184111224672918,0.054951553641723,3.8598267861696853,0.15553684409934837,0.3050611975543694,0.9908954170172322,-8.911606278649032
115,53,7,1,0.1250822098600695,0.048245715420884565,3.7795621068002596,-1.5954269414955773,0.22055542868133998,0.7272596121327669,91.41123030011359
116,54,4,2,8.895927589457425,0.6053782507465199,6.037656553331923,1.1892204448020458,13.234035351365288,26.950405441170734,-67.9175997745071
117,55,7,1,0.21402815277924536,0.07328746846978386,4.005467185975814,-0.6554897431937555,0.3797559906713152,0.9454947233947638,37.55679455423092
119,56,7,1,0.12910575649636935,0.07386605094843163,3.8772438714180213,-0.9524915715284286,0.2129754180170282,0.6233910809307135,54.57374680132737
122,57,7,1,0.10808082310860849,0.0373147582860497,4.072830595082787,-2.9832450270369475,0.15956427629122946,0.5657941493081626,170.92734919909958
123,58,6,2,8.79412263571221,0.6151035730569571,6.009684639330021,-1.8299042435489192,13.085109381929477,26.804648787517326,105.05792787326911
126,59,9,1,0.1488032095947159,0.050947435213937915,3.9213344972295574,-1.9847834315704767,0.2693857426236025,0.7510465306103654,113.71971482149824
127,60,7,1,0.13294977389775509,0.04500320323336303,3.9630284646594554,0.13056192583251394,0.21819900440955675,0.9505102732700759,-7.480647335772986
130,61,6,2,9.19395711725808,0.600617606712167,6.0828958871730014,1.2438026081193854,13.669462465261152,28.013670015584943,-71.50758605607994
131,62,9,1,0.19363598248801353,0.06454611717047422,3.873062293916438,-1.6308089336610583,0.29822509270667824,1.0421565601322684,93.43847047000187
132,63,2,2,9.015935278953812,0.609769722727901,6.078295579095776,-1.5279878629529842,13.409466697712912,27.410955993130496,87.31837927515569
135,64,1,1,0.146673518003516,0.048669619518312,3.8473386302808086,2.6822670673593145,0.29583818451565996,1.2446605949237741,-153.68258234522284
137,65,9,1,0.17033302738928546,0.05386003137517124,4.065844172162557,1.7227443639421731,0.2525542625490357,0.9121429192103817,-98.7059818774028
138,66,4,2,8.99158741871586,0.5956048840543757,5.834205086992035,-2.4617293575552552,13.373882785829162,27.293159909155914,141.27369902741765
139,67,7,1,0.16290988552822905,0.027357779251857915,3.990920808982488,-1.5083919563352672,0.27859282292524506,1.0632058347535212,86.42449339132232
140,68,7,1,0.170180364162611,0.04451363749756739,3.9952654614203014,-0.7365647432531081,0.3079294518769806,0.8152602966097301,42.2020511112984
141,69,1,1,0.1932193363867532,0.03478565183725177,3.9271076869803907,1.587872528495859,0.23215584293572347,0.9297927222597305,-90.97839441266224
142,70,3,1,0.12184813553087959,0.043746957384301635,3.8944855866349215,-2.063251917733452,0.21447693229636228,0.7127570012111221,118.21562720894042
143,71,1,1,0.1463456091082438,0.05250191868827397,3.948651444474136,-0.37662136897244053,0.27388049354005367,0.7726997867657115,21.57881540102088
144,72,1,1,0.13861780681288088,0.06228653894763599,4.0001022526557986,1.045286887047317,0.24819803798850332,0.7195927782950975,-59.89052681019644
147,73,2,2,8.981505737633807,0.6179943730331936,6.144947083720163,2.003203458574813,13.359148585372731,27.23596909331815,-115.00132490626449
148,74,3,1,0.24079295150093538,0.07852315786189469,3.885163666004715,-2.73604645267013,0.38871260473886,1.0529749966002857,156.76391084257958
149,75,1,1,0.19561078299908974,0.07225816694574838,3.848139739217023,0.33666448764356754,0.320535543318322,0.9137827263969442,-19.289455909231844
151,76,3,1,0.1539699023554151,0.0680066497730947,3.8828725166918745,2.736560018362574,0.24036302472594515,0.7276540894466541,-156.79333913794687
152,77,3,1,0.13063808140658678,0.08484323694471273,4.0122057037481635,-1.9553079998433136,0.22079069771816157,0.6656785776962388,112.03089634019688
155,78,7,1,0.17119202307366171,0.05149984211386809,3.980977376989931,-2.907031356937645,0.27782919518148486,1.0876279872264276,166.5606268618383
157,79,4,2,8.98812263050621,0.6050815651749114,5.742005392961803,-0.04869656272768258,13.368819309486495,27.265116133543426,3.016837396544696
159,80,7,1,0.1609143926802604,0.0707064998870504,3.835930126954729,-1.8882772814377315,0.28069791141202605,0.8186477122199621,108.19031996638431
160,81,9,1,0.13180570210572085,0.09012186153124875,3.9263209644361448,-2.981772353910846,0.26098676752144734,0.6844317933742489,170.84297055352525
161,82,1,1,0.1363810985831887,0.06809187336326687,3.9432602363431024,-2.0689916241066015,0.21095262641269344,0.6595406416938759,118.54448845684348
162,83,3,1,0.1710502931702127,0.055084826248594246,3.922945807505145,-1.0490526593556897,0.2751079362809128,0.67925005072544,60.10628904833311
163,84,9,1,0.15393416959940667,0.06949973040952977,3.9853988533164246,0.6172136402036957,0.2553409136949778,0.7150175195245911,-35.363737530533086
165,85,8,2,8.991959042034374,0.6131214545355385,5.748421109718677,2.500132759359667,13.374431702418589,27.368955500222874,-143.4740805280453
166,86,7,1,0.11119661912893498,0.04538125886243224,4.007601623251463,2.94595547173988,0.17786772444619459,0.57545463958006,-168.79081504091468
169,87,3,1,0.1643925347329061,0.05459213517361993,3.9452984690062394,-1.3408875403673117,0.23303678103379236,0.7418992926387089,76.82719674318656
171,88,1,1,0.17176064638374733,0.04443945657612387,3.9180088205256496,-1.6375376948845413,0.2445566243139288,0.7960688917884505,93.82399938049292
174,89,7,1,0.17258097335261038,0.06385528245994662,4.041225108199545,-2.7963836103348663,0.29511544980949395,0.927905512233043,160.2209774858301
177,90,7,1,0.15315963979549074,0.05945007222829881,3.9782097792577646,-2.883587684131663,0.23977781913255983,0.5307361297142429,165.21740352201545
178,91,3,1,0.14708905501382713,0.053103399154457144,3.8146735526551643,1.5866896626659943,0.22291044404219282,0.9028750655001031,-90.9106211201797
180,92,3,1,0.22326012096973213,0.08728297804332602,4.089882196011881,2.2971185030142496,0.39519621788942,0.9426849200984092,-131.61519592829657
181,93,3,1,0.211443625075076,0.11597283052154903,3.903152499570394,-2.5038845437111714,0.36390681954461,1.0088956286302162,143.4620150931055
182,94,1,1,0.1260160773309245,0.04393174090447531,3.9352564347584633,0.38066624727408943,0.21283285022099502,0.5327191059573544,-21.8105696365687
183,95,8,2,8.822007794210684,0.5990856878665484,5.739870164844951,-0.6689840677781049,13.125917732730443,26.803449067558116,38.11576902181946
185,96,3,1,0.19013339932026682,0.06878132713646941,3.8306972941642363,2.7418059932085073,0.3032077144601991,0.7807345177575389,-157.09391016228327
186,97,1,1,0.10961106931884623,0.04833165390529492,3.9975872373870884,1.2703817010587906,0.18581601964746974,0.6600003104347417,-72.78751014997893
188,98,7,1,0.1814216126643721,0.05045329687146547,4.028371346701541,2.7114836608121764,0.32795941730455125,0.8461012680626707,-155.3565680509641
189,99,7,1,0.15675033183900303,0.0601371746096324,4.0052688111811605,-2.3349737688941268,0.25354557451914994,0.6099870516468772,133.78414233378345
191,100,1,1,0.10277429873567444,0.08681055949252264,3.873001412592057,-0.3175010816668937,0.16261437391819578,0.46124530049084145,18.191472041323934
194,101,7,1,0.1544128658792073,0.06086195841083024,4.0669403084709375,1.5851380267988318,0.2529056464914489,0.763383929589733,-90.82171924579579
195,102,7,1,0.1251798416986911,0.06715665109128774,3.8963567243461448,-2.6874506679742067,0.23198261982397236,0.7400365733458137,153.97958043204048
196,103,7,1,0.09657370422183252,0.07132580824553456,4.017724229441242,-0.010634678027654781,0.15610908846005211,0.5283367291771539,0.609322208883687
198,104,1,1,0.18239472858144487,0.10139082670280833,3.97368516255964,-1.181291389349788,0.2928580204471812,0.8891554389272458,67.68300947767551
199,105,4,2,8.931774516572817,0.6095674563297144,6.009312332419659,0.20544968241284056,13.286451791567625,27.14832846577325,-11.54897653341419
202,106,3,1,0.15595811456785513,0.07458548858218463,4.035535823620863,0.5393936247576228,0.2899082160299816,0.6562221548746497,-30.904978668942928
204,107,1,1,0.10603249634644969,0.06972022299118745,3.855104275151482,1.259180455174522,0.18243961190770394,0.5650464712478072,-72.14572547890069
205,108,9,1,0.17820167361917458,0.05242770335233624,3.906753216593807,-2.087652226024438,0.3002616267598642,0.83561652892649,119.61366254822333
206,109,3,1,0.188369443695521,0.03738194533507519,3.8387178870029857,-2.6627396408233537,0.343787887866191,0.7719880782927389,152.56374218774184
208,110,3,1,0.11859827431263872,0.046004374164549666,4.056859838617642,2.2096101638889825,0.22099192935634265,0.5575665893510929,-126.60133658104587
209,111,3,1,0.1062941525566435,0.0402109461698859,3.98391688314056,-1.6314894406425193,0.15678016808334228,0.630630142115678,93.47745934674927
211,112,3,1,0.16106310445380126,0.04920903083753514,3.9195129530402113,0.6704031885018978,0.2986367550683818,1.0195641421487147,-38.41127291225683
213,113,8,2,8.752969438188336,0.5998664282884743,5.731710627666958,-1.0609196211483074,13.024893728763603,26.57654943054428,60.9953437135409
215,114,6,2,8.869136463410076,0.6024044116864175,5.78521428508328,-2.2364239532925807,13.194854717194325,26.926252067941654,127.91995210271122
216,115,3,1,0.13647079547766303,0.05175208362603436,3.9351472391235625,-2.873765586855569,0.23968346830546064,0.7064503978504861,164.65463869273012
217,116,2,2,8.794813291234085,0.6342504635622718,5.734368925896222,-0.3280369514959399,13.086124031176826,26.870663246416385,19.00732141508939
219,117,7,1,0.17625435845037427,0.06996581596147364,3.7736874841207766,1.019388910653942,0.3151396581796246,0.73915127769748,-58.40668132935762
220,118,1,1,0.1996993028945804,0.06910687474816636,3.750569149197239,-0.5681910583380466,0.3317454159835733,0.9379839347754663,32.55495100653341
222,119,6,2,8.788937941237908,0.6390497102328897,6.036478519446763,1.5403048021268504,13.077529475739553,26.676787550782265,-88.04120746226684
224,120,9,1,0.183461315426026,0.06915172417572228,4.0479350339694875,-1.6881462768759856,0.2547104987265897,0.846084029713057,96.72365724721108
225,121,8,2,8.921272014334448,0.6104061491133029,5.935516878836369,-0.7130064632467753,13.27109508972988,27.101479898487224,41.07388778220098
226,122,3,1,0.1774845348348044,0.07974142965958789,3.992079050697604,-3.036260297851649,0.2892531651433802,0.9086350353624669,173.96490049480082
228,123,2,2,8.701599021862595,0.6122656086358963,5.728946957764203,1.5221440306743725,12.949695223128803,26.428802138535147,-87.41783862739604
232,124,9,1,0.11014111427954333,0.06138432055365256,3.969021399048664,0.6382708932348984,0.16785404809563848,0.6105641646822744,-36.570228389402416
233,125,3,1,0.14760243836547832,0.04316900699233369,3.9149314077835866,2.6957753941535407,0.2390542820015432,0.6814149924351709,-154.45655272471706
234,126,7,1,0.20753132126021603,0.09768836874209548,3.913958488950449,-1.7149817508406013,0.3600793374956146,1.0609038142095621,98.26121889670152
235,127,9,1,0.40614729139095546,0.10052697877050944,4.030630438609411,-0.22848256394994934,0.639411548474147,1.678958494084634,13.091104263291207
239,128,1,1,0.13721351477415605,0.06333370443624292,4.036277417721718,-0.7209617059901907,0.247929344810805,0.9884769983494679,41.30806258848005
240,129,1,1,0.11228134233006459,0.06922336929215873,3.9753967488587127,-1.8687551292201783,0.18915144493206199,0.6054430522636598,107.071781927557
244,130,7,1,0.1374018293015807,0.07374425988325783,3.794861744012453,2.706992247477477,0.22201351420819132,0.7747236408902173,-155.0992307217019
246,131,7,1,0.10990324125588356,0.04677819496660052,3.88815863138056,-1.6907617695597703,0.16505729196920163,0.6532815221677373,96.87351362735642
247,132,3,1,0.204998777399951,0.06719885915430668,4.013303198472876,-0.6071999506929787,0.3756230781151435,0.844650392207042,34.789996292705126
248,133,4,2,8.974919955020603,0.5983940683774214,5.71049942311494,-0.6657660957355952,13.349523983845463,27.373242422437087,38.37130319445014
249,134,2,2,8.813347192167546,0.5987020682781381,5.890680711892764,0.7475103604020769,13.113244956654814,26.833562869839337,-42.61563444205393
250,135,1,1,0.15132123403480596,0.05764756020175682,3.991713316138868,0.9246386697771982,0.2905253763081629,0.7978254036266076,-52.977893992783095
258,136,3,1,0.14481353735113775,0.04982122668273214,3.93312016501092,-1.5782839241859246,0.19017094578720267,0.7443983556538261,90.4290076784868
259,137,4,2,9.247007887500239,0.6097731711931408,5.911417604640708,1.460396269124507,13.746890559981901,28.134293105267616,-83.92179299064345
265,138,1,1,0.13656148517709166,0.02297145380841731,4.128196892901733,-2.832470738853561,0.20334465137941274,0.6787046736574844,162.28861908721603
266,139,4,2,8.787861761552707,0.6028958397307613,5.779453392250419,1.0051021141944931,13.075956805336222,26.72322375621363,-57.79978695606271
267,140,7,1,0.13030552806123047,0.07035117167489699,3.920189208323966,0.7822008892626271,0.217205979424987,0.5279544964661325,-44.81680947922223
269,141,7,1,0.13995617337616062,0.04632949233366453,3.975732328841784,-1.7784013070848281,0.2588979115786941,1.0371325224940495,101.8948895051223
272,142,4,2,8.633742784947552,0.6041292241849284,5.970536083258649,-0.8992461364538717,12.850332131787983,26.217509644920604,51.72357756929895
273,143,3,1,0.09459633037578122,0.09169391195893527,3.952908882845262,2.69181776130626,0.16673405466153912,0.5461947380002654,-154.22979672086274
274,144,7,1,0.16020054265361583,0.08892638473565521,3.897839906742226,1.2430980214648228,0.24299420240690614,0.7416987898428702,-71.22426962585217
275,145,2,2,8.748157406891487,0.595589433702731,5.756733085740382,2.8945044130143045,13.01785211201198,26.63015378166115,-166.05166349981494
278,146,7,1,0.15837383357979914,0.04303527182068984,4.001600318369439,-1.121570760883913,0.2641133083083607,0.8264952104385966,64.26127021331067
279,147,2,2,8.968933976450701,0.5887760339795075,5.569377067569052,-1.1290482171643221,13.34077543510885,27.25184877115332,64.91495461650494
282,148,3,1,0.16189688680126743,0.06720382919756285,3.915169125993873,-1.836030149450524,0.2464238450267601,0.7569325100193061,105.19677946512363
287,149,7,1,0.10832998877068273,0.042749897646022085,4.039076869121987,1.286939855410559,0.18981208611610992,0.62831003313261,-73.73622201674843
288,150,9,1,0.16760830760839693,0.03457501298753206,3.8811034241526863,-1.33429464171794,0.2477306160145447,0.9172840141417942,76.44945131218788
290,151,1,1,0.10847518089252807,0.04182644070696339,3.9339535743338816,3.022220616391207,0.17380218040600529,0.7040752275254201,-173.16048607285683
291,152,7,1,0.16063979231554573,0.06132565854730895,3.9047929686471456,-2.8335622675548238,0.27459848009059934,0.9665842416604732,162.3511579054935
297,153,1,1,0.12397759031028449,0.049675129288739225,3.862162437944023,-0.7912908551709984,0.23886156151704155,0.7039955948002028,45.337626722813354
298,154,1,1,0.10271973323045175,0.058767090959595876,3.9407255067984046,-1.0489944227666872,0.1637234324091735,0.4756429543131324,60.10295299994848
299,155,3,1,0.06865454479089503,0.051585086069873914,3.982427721588248,-1.5852410285457332,0.11026437178373608,0.3819121192132373,90.82762045285799
300,156,3,1,0.1316717256470108,0.03840011667344435,4.188865597271451,-0.8609316599996979,0.23746895838752136,0.534493617737582,49.327750246878296
301,157,9,1,0.12433292812298827,0.05340532251391504,3.8627392821474325,3.1371853173204114,0.2131224924498941,0.7671121384031314,-179.74747802207173
303,158,3,1,0.10188087939898546,0.04571081907305555,3.929194760126628,1.1516137039787278,0.1598852690256769,0.4889468122309588,-65.98260473942955
304,159,1,1,0.2234828874129129,0.04923071756884981,3.880585454893546,1.331552625658055,0.30537463514375934,1.2540677533003806,-76.29234521275609
305,160,2,2,9.073714203857135,0.6080835251373692,6.008370140949175,0.9780230097759776,13.493882170681701,27.538620134172138,-56.26997084452433
306,161,7,1,0.1933544637669889,0.055198953926002346,3.925799177219827,1.703392111183638,0.2676523586863606,0.8574516186707665,-97.59717939415543
309,162,3,1,0.12212038812265218,0.07235523068709242,4.036368755107036,-2.1459505866767232,0.22330291750419937,0.4688843386532346,122.95391207074722
310,163,9,1,0.1006178547894592,0.041563759565956385,3.8263862970216884,-2.4839766035090554,0.17530079092115872,0.44217321310483776,142.3213757383172
312,164,1,1,0.13898146663028285,0.03520454021062447,3.8602704093497118,-2.3233890486954727,0.23610488290018983,0.47993020976406825,133.12038689858178
313,165,3,1,0.14014664127619605,0.061342243283922154,3.8597532279138713,1.0657543123252802,0.26418256192360695,0.6010049499006967,-61.063223581318034
318,166,1,1,0.1166088649422987,0.03371949605251415,4.030298750364447,1.5883707229515267,0.1501896671139294,0.5744425437539229,-91.00693864994479
320,167,9,1,0.17325375220239214,0.06651794707527856,3.9228655236342953,1.964952845960259,0.305997550100431,0.8594336347589407,-112.58350603727938
324,168,4,2,9.005146713340338,0.6213355524074323,5.922125398805777,0.29960566427954294,13.393699587380635,27.377691451574297,-17.39418223110439
326,169,1,1,0.1577291821296485,0.0742924317986226,4.018377659275201,-1.335640280100592,0.2406609824844036,0.672804996907744,76.52655023254596
327,170,3,1,0.10560057379242344,0.05643511216825648,4.094342193034363,-1.9806609377949014,0.17697355108078103,0.7024234017128935,113.4835124409239
329,171,7,1,0.2010073551859424,0.0735470229553181,3.9652837316767524,1.2271175448176048,0.3467116850441724,1.1631294819433544,-70.30865469516347
330,172,9,1,0.10746893249855265,0.032663892316529816,3.9533668844352228,-0.20697862981426912,0.16682419530893283,0.6538060561366974,11.859002010152341
331,173,7,1,0.14318636374582466,0.06967870122024988,3.9483809452082985,-1.6056433412058602,0.22645661868743064,0.798950174498127,91.99658672520647
336,174,1,1,0.13682057174353063,0.08066462498495572,4.206213744646909,-0.7745963653545264,0.22497423123205623,0.6003273078231491,44.38110238609524
337,175,7,1,0.12963826952084181,0.03163749412126633,3.8951401784303163,0.294727331589751,0.2134348563923446,0.6838573552731697,-16.886632238526442
338,176,8,2,8.947565158433456,0.5926669366836372,5.560078259928155,-3.102230670848584,13.309536014513867,27.169007783581172,177.521100157172
343,177,3,1,0.24906790890019326,0.0892228552563369,4.058299433510398,1.388097638500057,0.40721252062507834,1.1790014358080976,-79.53213225237977
346,178,1,1,0.13426645092257414,0.05760309134040168,3.8959348174402697,2.9884446049400397,0.20365311671280661,0.7101420617726906,-171.22526308297108
347,179,7,1,0.21729727921166453,0.09225531302579984,3.8437885502583233,-1.1280362723425599,0.34686086512347425,1.1846799064923381,64.63171545233511
349,180,3,1,0.19121024424130031,0.05400256447416914,4.0213000383690805,2.6589633801295336,0.363076796743044,0.6742939007818242,-152.34737817296138
350,181,6,2,8.723398170343794,0.6233625296034577,5.772012772793573,-2.8344713632654654,12.981605237465258,26.526087668433885,162.19626455026284
351,182,7,1,0.1505444044323561,0.1006957624600096,3.842231717835311,-2.4140082857416973,0.26414461631097025,0.8756207547070829,138.31248571353828
355,183,7,1,0.12715704266308894,0.044500506052981934,3.8391912262864016,1.260687406252531,0.2024385130472309,0.5873802160586269,-72.2320671650915
356,184,3,1,0.17537614898929133,0.02998409516585847,3.9616079358117426,1.6192050390952775,0.24408019949129997,0.7959178067245548,-92.77361537802426
357,185,7,1,0.13609667094861758,0.03724345557200276,3.7978157386676386,2.364311875225646,0.22944825101586072,0.6186428900719035,-135.46509197849645
360,186,1,1,0.1352664315316991,0.056835344222195695,4.093487290694584,-2.143643009809807,0.21348564293578062,0.6225050919042586,122.82169746939357
365,187,9,1,0.09849709384666888,0.040968436359911646,3.9191717339598933,-0.6827068437878514,0.17285626382895772,0.6277439730332188,39.11622078794437
366,188,3,1,0.19364950363089678,0.07501502616899684,4.156480161380309,3.0329555712938623,0.31037377681521433,0.9501749614139399,-173.77555214175004
367,189,8,2,8.916006164470268,0.6125372040461159,5.870603961947374,0.8807001887735673,13.263395346454185,27.132681979334603,-50.239175775236376
368,190,8,2,8.774829097034212,0.6046015976617017,5.816261146600722,-1.0152189295339016,13.056883107575638,26.68621326027646,57.95703729868147
370,191,1,1,0.19459410266711147,0.04639072672758097,3.860054168182233,-2.198067623155162,0.34496229256831384,0.7858917570294306,125.93999980288423
371,192,6,2,9.081883017075432,0.599344668037145,5.869890247114847,-3.1204932771750387,13.505815893949658,27.59292689559208,178.55707312116587
373,193,3,1,0.34789160576045475,0.111378315583329,4.111917244609353,0.365790138857328,0.5383145008113739,1.46542977028051,-20.958242433311884
375,194,3,1,0.15224784072713285,0.061115724069376536,3.9208079258534925,-1.944658323919421,0.2659563646690168,0.7602897367515628,111.42071534079075
378,195,2,2,8.902171426467708,0.596753116178873,5.945475971158464,-0.7821469472332266,13.243166767669955,27.038933230310683,45.03390215331695
382,196,6,2,8.705806712956385,0.6060349501957492,5.91950837267726,2.457736590841382,12.955854158530467,26.542433828774723,-140.6122211593015
383,197,3,1,0.1548659522258182,0.09664135668294044,4.101320262025742,-0.8296526166728168,0.27611402100910354,0.8021381618150267,47.53559234541958
384,198,9,1,0.10700406802059502,0.05756546449125302,3.9503517875474814,-1.3855139785662949,0.18591745423376296,0.7157865395309099,79.38410333908385
386,199,2,2,8.392829738770857,0.6297159460753895,6.006281443004506,-2.173799741019145,12.497240110139787,25.516412660073364,124.73356183277082
