net,local_idx,best_k,gcd_k_n,phase_mae_deg,radius_cv,mean_radius,phi,mean_abs_deg,max_abs_deg,gauge_deg,rho_even,rho_odd,q_odd_over_even,radius_parity_separation,domain_exact,f_decoder_exact,q_certified,q_break_at,composition_exact,substitution_exact,family
1955,1056,7,1,0.1973425683818232,0.04894859528869254,3.808404838067889,3.02278347087915,0.3127691548611003,0.9837074265905141,-173.192733712409,3.7776431222881017,3.8391665538476767,1.0162861947431154,0.016154645888641274,True,True,False,gcd_k_not_2,False,True,FAMILY_F
1961,1057,9,1,0.17769408293837669,0.05564571954865549,3.9293530956256797,0.7512092273880596,0.31488338236612096,0.6387571639508072,-43.04111930015664,3.9178758229509567,3.9408303683004022,1.0058589262107231,0.005841812835552875,True,True,False,gcd_k_not_2,False,True,FAMILY_F
1962,1058,8,2,8.685726305625929,0.614182143511052,6.0170262770578935,-1.323269702228089,12.92645566078689,26.375884110213445,75.61349858654097,9.52086162148341,2.513190932632376,0.263966753488095,1.1646402003545062,True,False,True,,False,False,FAMILY_Q
1965,1059,3,1,0.17163206201005396,0.09381647799396498,3.8516399318341614,-2.552087828273005,0.26973811578302204,0.6571379284963126,146.22386112451792,3.792257493025499,3.911022370642822,1.0313177250847942,0.030834885845823917,True,True,False,gcd_k_not_2,False,True,FAMILY_F
1967,1060,4,2,8.788792398822816,0.6134538718904117,5.840787124035278,-1.9568112645014835,13.077317566987414,26.786136878363955,112.32877296731922,9.236958523833184,2.444615724237372,0.26465591654761456,1.1629156576593607,True,False,True,,False,False,FAMILY_Q
1968,1061,9,1,0.2704500392496068,0.05673883353091317,3.900838010669095,-2.9955655382804696,0.40559162942712784,1.20511125529242,171.6332582224054,3.87229372539293,3.929382295945259,1.0147428306323885,0.014634950335334889,True,True,False,gcd_k_not_2,False,True,FAMILY_F
1970,1062,6,2,9.12609872493468,0.597211857101999,5.872133832989285,-0.07738810970992055,13.57039063837634,27.699596898194915,4.196496772060211,9.198128448361947,2.5461392176166213,0.27681057422828786,1.1328061348627414,True,False,True,,False,False,FAMILY_Q
1971,1063,7,1,0.1375670330202187,0.04155488216004298,3.9680980155388497,-0.8124404150612337,0.28907005971963207,1.029728130141083,46.54940651736998,3.954891290856854,3.981304740220845,1.00667867898798,0.006656450838804161,True,True,False,gcd_k_not_2,False,True,FAMILY_F
1972,1064,6,2,8.615112098144698,0.6114130905401645,5.863644252085535,2.255079674321745,12.823039960484637,26.456763234149616,-129.4058017129823,9.263614648642317,2.4636738555287536,0.2659516775009452,1.1596782650473745,True,False,True,,False,False,FAMILY_Q
1974,1065,3,1,0.19926669793497442,0.06433529908486506,4.0569893551412415,-0.8948308284314122,0.31939023012989104,0.7706852542608009,51.270030053131265,4.036365729155027,4.077612981127457,1.0102189084786093,0.010166960857355722,True,True,False,gcd_k_not_2,False,True,FAMILY_F
1978,1066,3,1,0.13132538958863127,0.05834217745237958,3.8884220885231118,3.0953278584785195,0.22094000880600062,0.707503726080183,-177.3492223107684,3.8242693693556866,3.952574807690536,1.0335503140450764,0.03299678774934179,True,True,False,gcd_k_not_2,False,True,FAMILY_F
1979,1067,3,1,0.21277488823548976,0.05118416111273765,3.9538744210214873,-1.9444088324752418,0.34218513075997214,0.9706469739750138,111.40642147633103,3.98376664671549,3.9239821953274836,0.9849929836032697,0.0151204729897722,True,True,False,gcd_k_not_2,False,True,FAMILY_F
1980,1068,6,2,9.323609110086966,0.6177885155385971,5.9718567014594,1.4119723054897602,13.858634493624923,28.4187268229106,-80.64649672081825,9.470436095942032,2.4732773069767666,0.2611576998060877,1.171688997034256,True,False,True,,False,False,FAMILY_Q
1982,1069,3,1,0.15064862058024292,0.03271463689420247,3.940743840835205,-0.46306706181058266,0.2560524749582614,0.6185101219301626,26.53178909139043,3.941889474943705,3.9395982067267044,0.999418738594381,0.0005814303871410834,True,True,False,gcd_k_not_2,False,True,FAMILY_F
1986,1070,1,1,0.1822522439420929,0.09364898633897338,4.1658045474322645,1.5212972380009209,0.29700740071556736,1.1352529961612878,-87.1639112365499,4.120767003467707,4.210842091396822,1.0218588160537383,0.021622494983504704,True,True,False,gcd_k_not_2,False,True,FAMILY_F
1989,1071,7,1,0.06596010546060449,0.03250819403108976,4.035748965837273,-2.490976616657371,0.10897971556137467,0.3199908693869806,142.72244697948372,4.0800158508875075,3.991482080787037,0.9783006308465169,0.021937382837711492,True,True,False,gcd_k_not_2,False,True,FAMILY_F
1990,1072,7,1,0.10276619698578845,0.04233378047221303,3.9806060918633115,0.7841621309806189,0.16040922009794897,0.409544330646855,-44.929180657160565,3.999774834884822,3.9614373488418018,0.9904150889423443,0.00963106752044251,True,True,False,gcd_k_not_2,False,True,FAMILY_F
1991,1073,7,1,0.14847827316069545,0.05934161757954481,3.996272245963104,-1.3911695087661375,0.2147743486114316,0.8293096961956495,79.70814150030616,3.9813301893051083,4.011214302621099,1.0075060625205785,0.007477997362711785,True,True,False,gcd_k_not_2,False,True,FAMILY_F
1994,1074,3,1,0.15777304927453592,0.06157493582371676,3.9375962767910053,0.12268859549768107,0.22449643807404313,0.7125061129602834,-7.029538495123648,4.085779718290413,3.7894128352915963,0.9274638126788627,0.0752659394630333,True,True,False,gcd_k_not_2,True,True,FAMILY_F
1998,1075,9,1,0.11166620992047607,0.04445263936959343,3.772651340634593,0.7257385336503884,0.20577399496613114,0.5234688945473814,-41.581754980018346,3.768055456835603,3.7772472244335837,1.0024393928654383,0.0024364211712271685,True,True,False,gcd_k_not_2,False,True,FAMILY_F
2001,1076,9,1,0.1815584643250949,0.059260242779737404,4.063232024211425,-1.5286848260830268,0.2664474742963158,0.807666420386261,87.58718793191254,4.0802650563083205,4.04619899211453,0.9916510168521717,0.008383982010085254,True,True,False,gcd_k_not_2,False,True,FAMILY_F
2002,1077,9,1,0.09849679624015764,0.05361278825271252,3.783821419134225,-1.6871862696121624,0.16383808511005554,0.6885652469190503,96.66865242633651,3.8255295417703623,3.742113296498089,0.9781948500563218,0.022045502689542824,True,True,False,gcd_k_not_2,False,True,FAMILY_F
2003,1078,7,1,0.13337359038507154,0.05769938579813894,4.052749426524913,0.23725818550469302,0.20604934077611112,0.5613215687249243,-13.593893040471569,4.1171327503116615,3.9883661027381647,0.9687241934174337,0.03177266443632799,True,True,False,gcd_k_not_2,False,True,FAMILY_F
2004,1079,2,2,8.997443286540657,0.6287155488471188,5.824359726694298,-0.7650241616070674,13.382442867498323,27.36249920852598,44.06010341502061,9.295714435219468,2.353005018169127,0.2531279370259155,1.1920124688093021,True,False,True,,False,False,FAMILY_Q
2005,1080,1,1,0.14067448660233245,0.025732866038375126,3.9049168407360413,0.6229679690398745,0.27618364677406515,0.796060442665193,-35.69343480173053,3.830377237453689,3.9794564440183935,1.0389202413556027,0.038177306366556155,True,True,False,gcd_k_not_2,False,True,FAMILY_F
2007,1081,1,1,0.13795341755530338,0.037957613688194836,3.9158156580929897,2.1986351927813104,0.26236961555983873,0.7057395645290703,-125.9725180313145,3.906276734604411,3.9253545815815682,1.0048838954004853,0.00487199823559826,True,True,False,gcd_k_not_2,False,True,FAMILY_F
2008,1082,7,1,0.18341235180612808,0.06976282639020141,4.0625463242631215,-0.7550477400520157,0.311833790560482,0.6978187439372414,43.26104832636222,4.08059545938093,4.0444971891453125,0.9911536758311508,0.008885626736124782,True,True,False,gcd_k_not_2,False,True,FAMILY_F
2009,1083,7,1,0.14699349819949148,0.05708366000808393,3.88755402764816,0.19075868521042466,0.226081741770235,0.6624082379280871,-10.929668186109444,3.9358356434183728,3.8392724118779475,0.9754656341654151,0.024839071265291907,True,True,False,gcd_k_not_2,False,True,FAMILY_F
2012,1084,3,1,0.11172725407780981,0.062446005903022905,4.084766452641326,1.8469465430866454,0.1968295194630626,0.5803845230329366,-105.8222421667042,4.03984794052961,4.12968496475304,1.0222377241782157,0.021993184987440195,True,True,False,gcd_k_not_2,False,True,FAMILY_F
2015,1085,1,1,0.12205293892137546,0.01820738731107678,3.870000817859819,0.3625872289770522,0.20873798665907167,0.6654266332087839,-20.77471838749892,3.863273250312647,3.8767283854069907,1.0034828328783771,0.003476778359386663,True,True,False,gcd_k_not_2,False,True,FAMILY_F
2023,1086,7,1,0.18577965066779076,0.040447206394452165,3.99031603402544,-0.6523821267085546,0.3465894424136612,1.2344597662242456,37.378743886002404,3.9573367531802885,4.023295314870592,1.0166674118995045,0.01652965858540387,True,True,False,gcd_k_not_2,False,True,FAMILY_F
2025,1087,4,2,8.919023268715673,0.5997525827070074,5.833815108139642,0.16096930936522297,13.26780697163794,27.061935554979257,-9.444318439327615,9.15256509044682,2.515065125832462,0.274793470571175,1.1377631689686862,True,False,True,,False,False,FAMILY_Q
2027,1088,7,1,0.16773521125730195,0.08176145038936612,3.9029943692462483,0.4984868568210887,0.25998530609951626,0.8307315895905135,-28.561193891065496,4.00053667956797,3.8054520589245264,0.9512353875819203,0.04998332105744718,True,True,False,gcd_k_not_2,False,True,FAMILY_F
2028,1089,1,1,0.09751828175115687,0.07952866698706329,3.938216371032645,2.57243598304341,0.18248600465648773,0.49572086992322245,-147.38972475511432,3.8983935471497917,3.9780391949154974,1.0204303764621037,0.02022378667447917,True,True,False,gcd_k_not_2,False,True,FAMILY_F
2030,1090,7,1,0.15196964069451604,0.07513611816627815,3.9571825418097335,0.8185345583943946,0.2537329646085842,0.67393323298621,-46.898575506843144,3.9778863480570466,3.93647873556242,0.9895905491329958,0.010463912659356284,True,True,False,gcd_k_not_2,False,True,FAMILY_F
2031,1091,7,1,0.2306297742436806,0.0812850822672247,3.9091310470172607,0.6229684040034799,0.38883894459930896,1.0015210918659054,-35.693461576979566,3.8227348758143003,3.9955272182202224,1.0452012362926724,0.04420223838179225,True,True,False,gcd_k_not_2,False,True,FAMILY_F
2033,1092,6,2,8.683348591178309,0.6150108104843056,5.8964128606204635,-1.9965710673795585,12.922974678956573,26.39832752825924,114.19099547183475,9.334174731784882,2.458650989456045,0.26340314597752357,1.1660519547821055,True,False,True,,False,False,FAMILY_Q
2034,1093,1,1,0.15426795038695817,0.034735592495363704,3.8762785350606137,1.6139114491890505,0.24366309635389277,0.74633655062687,-92.47031514837465,3.880259155468282,3.8722979146529455,0.9979482708509,0.0020538361068039076,True,True,False,gcd_k_not_2,False,True,FAMILY_F
2038,1094,3,1,0.14573591060678764,0.061379544948035346,3.925254922428472,-0.2184821986816649,0.24644378211014195,0.699451433499458,12.518108266928726,3.948713731880688,3.901796112976256,0.988118252653862,0.011952757166509152,True,True,False,gcd_k_not_2,False,True,FAMILY_F
2039,1095,3,1,0.13776101996739132,0.07082823432494256,3.9799942677776747,-2.0469068680514044,0.21949568427709115,0.6832330421114279,117.27912501215764,3.9111885503366013,4.048799985218748,1.035184045236148,0.0345757872055895,True,True,False,gcd_k_not_2,False,True,FAMILY_F
2040,1096,8,2,8.906270286572191,0.6208480597358954,5.771591923731018,-2.2635441523001174,13.249159776265174,27.07703061369745,129.91201902160924,9.169919989846914,2.373263857615121,0.25880965812600737,1.1776051082693537,True,False,True,,False,False,FAMILY_Q
2042,1097,1,1,0.12224042793720734,0.05192377698769695,3.8682935369587157,2.059979856942228,0.20829650944215533,0.5354664270540722,-118.02815204503317,3.8466074635899674,3.8899796103274653,1.011275428321719,0.01121221704689904,True,True,False,gcd_k_not_2,False,True,FAMILY_F
2043,1098,9,1,0.15989607103414932,0.04028146685974641,3.9437684532789277,2.715920491066507,0.2639501059867724,0.7090376458456884,-155.61078059125734,4.051659992661639,3.835876913896216,0.9467420565505869,0.054714946204820106,True,True,False,gcd_k_not_2,False,True,FAMILY_F
2048,1099,3,1,0.13628611062407137,0.03029342455904891,4.023853332509239,2.5541935168922487,0.22032363753983905,0.6283395857033263,-146.34450815994978,3.98505452787364,4.062652137144837,1.0194721574644556,0.01928440299855755,True,True,False,gcd_k_not_2,False,True,FAMILY_F
2049,1100,7,1,0.14756157588431243,0.04200919506759312,3.8019666189733785,-0.6758991969214684,0.26171383093619965,0.666179191525569,38.72617168445583,3.715725648541743,3.888207589405014,1.0464194499749901,0.045366505850555155,True,True,False,gcd_k_not_2,False,True,FAMILY_F
2051,1101,1,1,0.16786094239744606,0.05608484111167056,3.9047812306202716,-0.24067749326108745,0.26452046152467873,0.8178536535802214,13.78980494266241,3.9245244580803758,3.885038003160166,0.9899385376898571,0.01011233474760819,True,True,False,gcd_k_not_2,False,True,FAMILY_F
2052,1102,9,1,0.1376594499424505,0.07582729943247943,3.952674472267508,1.2754484150112873,0.23857774493576037,0.6926613474242349,-73.07781068937065,4.025364878567015,3.8799840659680003,0.963883817496125,0.03678036570403817,True,True,False,gcd_k_not_2,False,True,FAMILY_F
2054,1103,6,2,9.008621189104673,0.6082338031018963,5.91568701009828,-0.0620935880024041,13.398778257263391,27.352353052032708,3.7860111348411154,9.326900434523091,2.5044735856734675,0.26852153116197897,1.15327718271834,True,False,True,,False,False,FAMILY_Q
2055,1104,6,2,8.93495644393004,0.5911980268071872,5.628012825805735,-0.001857579357696376,13.291108100158349,27.147186317810263,0.32909622688206847,8.780349358240821,2.4756762933706478,0.2819564680586536,1.12023075639803,True,False,True,,False,False,FAMILY_Q
2057,1105,3,1,0.1764441931276595,0.07990781595555467,3.9698664234531136,-2.5169952052091187,0.3100479281635577,0.6427763480248634,144.2132014541432,4.049493288229354,3.890239558676874,0.9606731711309703,0.04011563931008954,True,True,False,gcd_k_not_2,False,True,FAMILY_F
2058,1106,1,1,0.18906644428143446,0.039511476973597345,3.8782421443048705,-1.08972761478203,0.3334250378156358,0.8765247681950006,62.436791673034215,3.819828533172269,3.9366557554374717,1.0305844153083439,0.030123756567588648,True,True,False,gcd_k_not_2,False,True,FAMILY_F
2060,1107,7,1,0.2025580024866646,0.041804278800879585,3.928476059024095,-0.43099645323411695,0.33409815110913643,1.2767272704187458,24.69427937376463,4.01110457303317,3.845847545015021,0.9588001197652191,0.04206644651391907,True,True,False,gcd_k_not_2,False,True,FAMILY_F
2061,1108,7,1,0.12519622225247026,0.030905523250344145,3.8813036237133955,-0.41676164665378007,0.20928721417338114,0.5759051585391908,23.878683825307117,3.8618054845966667,3.9008017628301253,1.0100979395231067,0.010047211456275932,True,True,False,gcd_k_not_2,False,True,FAMILY_F
2063,1109,9,1,0.26382991143468054,0.10131904424844333,3.980530029376908,-0.5861588064662416,0.4162043616920589,1.3525649195637541,33.58442483205305,4.06256537871248,3.8984946800413356,0.9596140164215295,0.04121830446203855,True,True,False,gcd_k_not_2,False,True,FAMILY_F
2064,1110,9,1,0.24247121611491923,0.0756875059017947,3.9675163635564195,-0.1276171348293594,0.3912612296025099,1.0697747840794511,7.311927017742276,4.02842313228412,3.906609594828719,0.9697614839714387,0.03070271834901995,True,True,False,gcd_k_not_2,False,True,FAMILY_F
2068,1111,1,1,0.18292732952766652,0.044130097899324386,3.954836466231515,-1.779947580461338,0.2737553041941271,1.00319539499282,101.98348453708851,3.8904546617919094,4.0192182706711215,1.0330973163994936,0.032558516636190624,True,True,False,gcd_k_not_2,False,True,FAMILY_F
2070,1112,1,1,0.0897609142480233,0.06772553824549135,3.87676971094524,2.018205502534956,0.16768092360243222,0.4649037357496941,-115.63465772711001,3.8950777892550037,3.858461632635476,0.9905993773165359,0.009445017204955344,True,True,False,gcd_k_not_2,False,True,FAMILY_F
2072,1113,9,1,0.14116827987421124,0.029526822480462622,3.882514600741179,-1.3948919982021784,0.21498038505117364,0.6343394634036551,79.92142407432347,3.912066046995919,3.852963154486438,0.9848921537112426,0.015222838440375308,True,True,False,gcd_k_not_2,False,True,FAMILY_F
2074,1114,7,1,0.13630763772184895,0.047245229545925284,4.002842591253188,0.3679521425016635,0.20799810351003362,0.6303664554329333,-21.082105424748587,3.9875487055965118,4.018136476909865,1.0076708207401763,0.007641512404257853,True,True,False,gcd_k_not_2,False,True,FAMILY_F
2076,1115,7,1,0.21559294510121096,0.1164884104637808,4.093462526956605,0.7665589331481953,0.3733455480869452,0.7852843828200335,-43.92059286951814,4.108317695554696,4.078607358358513,0.9927682473951978,0.007257996622793468,True,True,False,gcd_k_not_2,False,True,FAMILY_F
2079,1116,2,2,8.832808533578403,0.6078874449861897,5.826310265520207,0.6780344513241099,13.141718588905261,26.814011051474232,-38.63351751714194,9.183040712684505,2.4695798183559092,0.26892833165213853,1.152266286616849,True,False,True,,False,False,FAMILY_Q
2080,1117,9,1,0.16902446024218876,0.08058752430589255,3.964926659641614,1.0795005213944293,0.2700405298536102,0.7448735910609604,-61.85082312798908,3.972255468876193,3.9575978504070357,0.9963100010601019,0.0036968195700452754,True,True,False,gcd_k_not_2,False,True,FAMILY_F
2081,1118,7,1,0.11740375951337577,0.05204675707346763,3.9172066955363922,1.987217433238132,0.2094709277818664,0.6582282927989386,-113.85917166903681,3.991036197858078,3.8433771932147067,0.9630023389107276,0.03769497402616692,True,True,False,gcd_k_not_2,False,True,FAMILY_F
2082,1119,7,1,0.12964598462183644,0.038167257591319365,3.891734830729688,-0.31167333250164314,0.20012603104125912,0.5933537940843192,17.857566753139356,3.8835393281429553,3.899930333316422,1.0042206358140076,0.004211747687442858,True,True,False,gcd_k_not_2,False,True,FAMILY_F
2084,1120,1,1,0.13975514481647366,0.05320976266658563,3.961585835580563,-0.11273424645777398,0.2045330068694308,0.7791698914827239,6.459196666867121,3.9882405474653533,3.9349311236957716,0.9866333479299634,0.013456586827120788,True,True,False,gcd_k_not_2,True,True,FAMILY_F
2085,1121,3,1,0.1264749563400867,0.029720845297217906,3.9221537963214734,-1.6039235160897587,0.1822335498092426,0.6032747458222567,91.89804819344582,3.9197412782803993,3.924566314362548,1.0012309577953231,0.001230200632793647,True,True,False,gcd_k_not_2,False,True,FAMILY_F
2086,1122,3,1,0.1424601978056411,0.05137140165100383,3.9713009792163056,-2.2835636056626853,0.25731255887216165,0.5480821974130751,130.8385567906052,4.044737398062991,3.8978645603696207,0.9636879175978873,0.036983557393918336,True,True,False,gcd_k_not_2,False,True,FAMILY_F
2087,1123,3,1,0.17883931421416455,0.06877265298745444,3.9374971049374663,2.774886610983406,0.3210709619083718,0.6511728162256597,-158.98929055368905,4.00305124360763,3.8719429662673037,0.9672479143129407,0.03329736475892816,True,True,False,gcd_k_not_2,False,True,FAMILY_F
2088,1124,3,1,0.1308502552129852,0.026870122149003393,3.862163861839716,-2.7780703260555946,0.23056217768051482,0.9560698268219258,159.17170500176633,3.8229187886757243,3.9014089350037073,1.0205314710216935,0.020322842099867497,True,True,False,gcd_k_not_2,False,True,FAMILY_F
2089,1125,3,1,0.15581587832426164,0.12158231795058426,3.8725434641275207,3.0195545242335506,0.26526812018635804,0.8783646451613604,-173.00772996692803,3.879200655919507,3.8658862723355343,0.9965677507391489,0.0034381495539837843,True,True,False,gcd_k_not_2,False,True,FAMILY_F
2091,1126,3,1,0.0978818206758946,0.046913138104389164,4.04965201854724,2.4546607810977106,0.17191523308468937,0.6175570446284453,-140.64170288568192,3.9894989827694665,4.109805054325013,1.0301556842288078,0.02970775538356119,True,True,False,gcd_k_not_2,False,True,FAMILY_F
2092,1127,7,1,0.2229215107988832,0.08129980064565746,4.106308567841128,2.2227821238602883,0.40863073425050517,1.2512746431229886,-127.35603191958147,4.07276913645759,4.139847999224668,1.0164700871862875,0.0163355631119422,True,True,False,gcd_k_not_2,False,True,FAMILY_F
2094,1128,8,2,8.964756198804798,0.5975577172926732,5.687279932563724,-2.3727349736471393,13.334666909482737,27.2948547602696,135.72276275870067,8.909923613522775,2.4646362516046736,0.2766169900563507,1.1332811886072716,True,False,True,,False,False,FAMILY_Q
2095,1129,1,1,0.1165181813103892,0.05164012346785348,3.960115275978714,-1.0135249484782454,0.20601710614133123,0.6501369104293896,58.070702039576,4.054786743414003,3.865443808543424,0.9533038487959645,0.04781248061618215,True,True,False,gcd_k_not_2,False,True,FAMILY_F
2098,1130,2,2,8.639125476882311,0.5993850161145948,5.618129984795848,2.8245077061800883,12.858215201191962,26.264295548051663,-162.0333210270582,8.810305192445146,2.425954777146552,0.2753542271415084,1.1363835355494338,True,False,True,,False,False,FAMILY_Q
2100,1131,1,1,0.179607623149154,0.08139142721486464,3.9550117312946886,3.082735168666411,0.2693766169725406,0.7716707642894942,-176.62771401939642,3.9280462999683294,3.9819771626210483,1.0137296911834144,0.013636081588831183,True,True,False,gcd_k_not_2,False,True,FAMILY_F
2101,1132,6,2,8.632301854018765,0.6290698241896557,5.782222283097323,1.205880637506889,12.848217908906953,26.28901784216647,-68.89140387017774,2.3336455328478443,9.230799033346802,3.9555274798234143,1.1928205390271518,True,False,True,,False,False,FAMILY_Q
2103,1133,8,2,9.55418646654732,0.6315677805109221,5.959173596082117,-1.051618268693989,14.194678430296873,29.099919461805005,59.980084077630075,9.527037565555478,2.3913096266087543,0.2510024349283993,1.197435822919832,True,False,True,,False,False,FAMILY_Q
2104,1134,7,1,0.11489428607084495,0.05434958385566032,4.011365400469218,1.055557116020981,0.18420354186431534,0.4524783841703065,-60.47896756411002,3.9500835580238514,4.072647242914584,1.0310281246182167,0.030554106309137644,True,True,False,gcd_k_not_2,False,True,FAMILY_F
2105,1135,1,1,0.11146009077302861,0.05359381230332382,3.815761623111834,1.999504597953685,0.2479660795962257,0.7888454746843027,-114.56317501260337,3.866424148180717,3.7650990980429513,0.9737936019809305,0.02655434488466103,True,True,False,gcd_k_not_2,False,True,FAMILY_F
2108,1136,1,1,0.09005105649849084,0.052204960180377076,3.960450088093551,-1.672824503473184,0.1314960886406863,0.3592927535409997,95.84578397280711,3.8893961576095606,4.031504018577543,1.0365372554528676,0.035881745207497144,True,True,False,gcd_k_not_2,False,True,FAMILY_F
2109,1137,7,1,0.11521639550966382,0.06435040351849636,3.8700128953818522,-2.004528244648187,0.2024324870007692,0.5680286572118852,114.85100881023402,3.804364428677881,3.935661362085823,1.0345121861665527,0.033926743129104577,True,True,False,gcd_k_not_2,False,True,FAMILY_F
2110,1138,8,2,8.95700035763448,0.6188529040378399,6.087230560361631,-0.07093189252349548,13.323327162758687,27.21591787945544,4.288442285648749,2.514448190128697,9.660012930594563,3.8418023360028486,1.1738613593833322,True,False,True,,False,False,FAMILY_Q
2111,1139,7,1,0.20435902501893563,0.05239888006520988,3.9708614988065163,2.574090165775853,0.35363953347184585,1.4687427272799056,-147.48450292163463,4.00052449434804,3.9411985032649937,0.9851704467334564,0.01494033249481948,True,True,False,gcd_k_not_2,False,True,FAMILY_F
2114,1140,3,1,0.21878659286301552,0.07884024485114546,3.892846576835505,-1.155928205471498,0.36004965346202605,1.05625449750405,66.22980748500659,3.9515473525049023,3.834145801166108,0.9702897268169207,0.030158278530008235,True,True,False,gcd_k_not_2,False,True,FAMILY_F
2116,1141,4,2,8.964859468174915,0.6122326247499467,5.902947941014684,-1.4137479273454348,13.334818303543344,27.245484537260648,81.22673453656114,9.329573131850518,2.4763227501788507,0.2654272296472875,1.16098777257616,True,False,True,,False,False,FAMILY_Q
2119,1142,7,1,0.20044849965586678,0.059601244577279694,4.094869403821475,-2.0190777556170802,0.3278155265389335,1.1871351462633508,115.68463399269127,4.0483074815085045,4.1414313261344455,1.0230031550348642,0.0227415908646646,True,True,False,gcd_k_not_2,False,True,FAMILY_F
2120,1143,9,1,0.10239426684506804,0.04722660915451547,3.940163560146761,-0.9105788220699893,0.1749745607869217,0.5130043803773765,52.17232332515382,4.006962465160148,3.8733646551333734,0.9666585821084213,0.03390666605266477,True,True,False,gcd_k_not_2,False,True,FAMILY_F
2121,1144,9,1,0.11016610523868074,0.06524590154304166,3.9800723194991834,-1.6290044778849935,0.16135695103238135,0.5646695131143877,93.33508137417623,3.9665956173981924,3.993549021600174,1.0067950975601745,0.006772089057259397,True,True,False,gcd_k_not_2,False,True,FAMILY_F
2122,1145,1,1,0.18425950031900903,0.048495929702272615,3.7249738208891285,-1.674736267292286,0.2406280668320861,1.0020411151160222,95.95531979289099,3.7437154670797774,3.7062321746984805,0.9899876759569725,0.010062699547335302,True,True,False,gcd_k_not_2,False,True,FAMILY_F
2124,1146,3,1,0.26154643638047737,0.05502534426798895,3.892883716110692,-1.4233759145084295,0.40450469325184935,1.0328688129515873,81.5534291639177,3.8885891904214853,3.897178241799898,1.0022087834321942,0.002206346761108492,True,True,False,gcd_k_not_2,False,True,FAMILY_F
2126,1147,7,1,0.11913457850530583,0.029576889746121687,3.9217659718266527,1.4015022468923986,0.19766157972637757,0.6701958856499455,-80.3001634843725,3.8632137843552576,3.980318159298048,1.030312683035307,0.029860112965447147,True,True,False,gcd_k_not_2,False,True,FAMILY_F
2127,1148,1,1,0.16118232116763073,0.03013593701410318,3.948061785929288,2.228141564427867,0.2998530920782252,1.1133971661983881,-127.66310826727494,4.006570644225131,3.8895529276334444,0.9707935471547594,0.02963928199116143,True,True,False,gcd_k_not_2,False,True,FAMILY_F
2128,1149,3,1,0.16754957246360114,0.06444782321521669,3.8935420228222952,-2.6173576795314015,0.2896680237707156,0.8653685935074591,149.96354736057845,3.934049929934697,3.8530341157098937,0.9794065109320694,0.020807741061974677,True,True,False,gcd_k_not_2,False,True,FAMILY_F
2129,1150,7,1,0.1615457339608883,0.09475311346911844,3.9934446089832263,1.5172728127387767,0.2754505141976638,0.9900030554214971,-86.93332804296939,3.875474904643938,4.111414313322515,1.060880128109165,0.05908167804502239,True,True,False,gcd_k_not_2,False,True,FAMILY_F
2130,1151,3,1,0.10888156339702039,0.09900600127996391,3.9671700867534683,1.6131910732941166,0.20246702916737788,0.651334409156432,-92.42903986571761,3.806504396531379,4.127835776975557,1.0844163954564157,0.08099763141416988,True,True,False,gcd_k_not_2,False,True,FAMILY_F
2134,1152,2,2,8.789217417768457,0.6221507114619403,5.781316024740174,0.7459582618408207,13.077938728148933,26.73029471727926,-42.52848268813985,9.191196770143582,2.3714352793367652,0.25801158854960726,1.179620948175604,True,False,True,,False,False,FAMILY_Q
2137,1153,1,1,0.13247615641211133,0.05654434453732478,4.0158008154903415,-0.32575255184464913,0.2206162171322424,0.6201303693324677,18.664246634220387,3.994949622118446,4.036652008862236,1.010438776627595,0.010384575495609645,True,True,False,gcd_k_not_2,False,True,FAMILY_F
2143,1154,3,1,0.234021090188684,0.11500489631089271,3.899817881554778,0.04718724857372882,0.3592213297690249,1.2127923869486605,-2.70363005351993,4.013131673617421,3.786504089492136,0.9435284953107447,0.05811235062980258,True,True,False,gcd_k_not_2,False,True,FAMILY_F
2145,1155,7,1,0.12688425962552108,0.03590308197328091,3.974210071356933,0.13269066949645567,0.18790300235752308,0.5461846209485761,-7.602615512043038,3.962744075766635,3.9856760669472324,1.005786896842729,0.0057702010635707615,True,True,False,gcd_k_not_2,True,True,FAMILY_F
2150,1156,2,2,9.1366048442695,0.6036141155051455,5.795661725081267,-0.560373323310371,13.585732443840577,27.745031773013796,31.86867574458185,9.113413160408708,2.477910289753826,0.27189706492388405,1.1449085860099675,True,False,True,,False,False,FAMILY_Q
2151,1157,7,1,0.16597142889564034,0.052304857966641784,3.9666429102729035,-0.18839266848373046,0.2678795608646439,0.8515472516699818,10.794105317053093,3.9358430135218954,3.99744280702391,1.0156509782759078,0.01552945271238859,True,True,False,gcd_k_not_2,False,True,FAMILY_F
2152,1158,3,1,0.15042974894254751,0.05560198407716175,3.9659706980645764,-2.741497488808928,0.29609707405003693,0.7447696571965706,157.07623494322695,3.8799311501136367,4.0520102460155165,1.044351069450508,0.04338889744844957,True,True,False,gcd_k_not_2,False,True,FAMILY_F
2153,1159,7,1,0.13017082393592394,0.07876066937311896,3.9015017857762877,0.897243577869467,0.2524828705446923,0.705038188674783,-51.40827062955974,3.6949336513957753,4.108069920156801,1.1118115527202936,0.10589160057985805,True,True,False,gcd_k_not_2,False,True,FAMILY_F
