net,domain_exact,best_k,gcd_k_n,phase_mae_deg,mean_abs_deg,q_odd_over_even,radius_parity_separation,f_decoder_acc,f_decoder_exact,q_decoder_acc,q_decoder_exact,q_certified,q_break_at,composition_acc,composition_exact,substitution_acc,substitution_exact,family
75,False,10,2,3.749449612191197,5.6161119871017515,0.31632055384636937,1.0387734874394803,0.4834710743801653,False,1.0,True,True,,0.0,False,0.5,False,EXACT-UNCLASSIFIED
76,False,3,1,0.06554717883729132,0.11168086502216158,0.9997067037807631,0.000293339236881417,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
78,False,9,1,0.05233101744927057,0.0855911779590452,1.017637066773932,0.01748289329570304,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
79,False,5,1,0.07138043342924334,0.11205164507821819,0.9833501474907075,0.01678962489841501,1.0,True,,False,False,gcd_k_not_2,0.3181818181818182,False,1.0,True,EXACT-UNCLASSIFIED
82,False,21,1,0.06775307680263104,0.10477900283656418,0.9932113996590033,0.006811721367997457,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
85,False,19,1,0.06831366385507874,0.10826493848365798,0.9836499747750286,0.01648478857952318,1.0,True,,False,False,gcd_k_not_2,0.2727272727272727,False,1.0,True,EXACT-UNCLASSIFIED
86,False,3,1,0.03402384347845006,0.0569339769117917,0.9534302626674739,0.0476799589138479,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
87,False,3,1,0.046031610357469055,0.06358288442890135,0.9612609528279024,0.03950422519373626,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
88,False,3,1,0.055658791592622554,0.08518098693235479,0.974503777821009,0.025825447857210658,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
89,False,9,1,0.04988430985465034,0.08404799296281576,1.0192383234138216,0.019055029998931827,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
90,False,1,1,0.07081508011953766,0.10791224007190875,1.0186495401699238,0.018477244116731593,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
93,False,19,1,0.0492745765578366,0.08429328375774181,0.9716613593415803,0.02874595124984671,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
96,False,19,1,0.04542517334565649,0.07069258206070965,1.0015297470222027,0.0015285778534927807,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
98,False,3,1,0.06286761647231559,0.09714626850229102,1.0165489502668574,0.016413140146850788,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
99,False,3,1,0.044892940328070556,0.07217680595982127,1.007351835741277,0.007324909973803381,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
100,False,17,1,0.026881281089550377,0.04822886079539886,1.0204115060162753,0.020205295758309576,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
103,False,13,1,0.05378888396544485,0.08489931204301707,0.9933515311374559,0.006670643645830365,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
104,False,15,1,0.05335403318544622,0.07672372257560292,0.9967676659361383,0.003237566512122259,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
105,False,5,1,0.04009448200295789,0.07272966545411289,0.9878164666854344,0.012258207454011913,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
107,False,10,2,3.7657602064745554,5.640471864125815,0.31833925501856275,1.0341203789336293,0.48140495867768596,False,1.0,True,True,,0.25,False,0.5,False,EXACT-UNCLASSIFIED
109,False,9,1,0.06646474262112302,0.10533500595214586,1.0165334790630804,0.016397921715400707,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
110,False,15,1,0.043594175938807656,0.07039964319224755,1.0271519665257856,0.026788289160500994,1.0,True,,False,False,gcd_k_not_2,0.3181818181818182,False,1.0,True,EXACT-UNCLASSIFIED
111,False,21,1,0.030969239292895964,0.05218644866147561,1.0022683755889867,0.0022658057397719777,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
112,False,3,1,0.06299137907560051,0.0963844680382179,1.0050185377627248,0.005005976421868426,1.0,True,,False,False,gcd_k_not_2,0.22727272727272727,False,1.0,True,EXACT-UNCLASSIFIED
114,False,5,1,0.04415451192784019,0.06987820287830411,1.013493259967,0.013402835991833513,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
118,False,13,1,0.04077105760220829,0.06812905004543124,0.9830035316450724,0.017142146328733572,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
119,False,13,1,0.06442463240321862,0.09811701221306211,0.9980325254228738,0.001969411961108837,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
120,False,19,1,0.05600285797514197,0.08842987080946066,0.9910307739029248,0.009009630804945561,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
121,False,3,1,0.040480495169811906,0.06984370243114504,0.9969154377879562,0.003089326822432388,1.0,True,,False,False,gcd_k_not_2,0.6942148760330579,False,1.0,True,EXACT-UNCLASSIFIED
122,False,3,1,0.053890828796636515,0.08872401319526822,1.0095746268533297,0.009529008502980489,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
123,False,3,1,0.04208006622440903,0.07697855928495982,1.0247793033752732,0.02447605359652446,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
125,False,1,1,0.04521680813458904,0.07430031257806231,1.0006542365741156,0.0006540226313527966,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
126,False,1,1,0.057911045703478645,0.09599130736182315,0.9912253815368929,0.008813285070055233,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
127,False,5,1,0.04119995807643526,0.07010241651058452,1.0035326906906554,0.003526461741373174,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
129,False,21,1,0.05453258066584323,0.08704764951790059,0.9904032253645925,0.00964304570361575,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
132,False,15,1,0.05248362423590606,0.08117196752651692,0.9833791340278747,0.016760150076169673,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
133,False,21,1,0.05755908196861463,0.09470252334149548,1.00843950066515,0.008404037724168666,1.0,True,,False,False,gcd_k_not_2,0.18181818181818182,False,1.0,True,EXACT-UNCLASSIFIED
134,False,21,1,0.0333521715878865,0.0537813984530445,1.0156705846712561,0.0155487556254752,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
137,False,19,1,0.04141158228595589,0.07099873443792311,0.997671667227243,0.0023310464987359447,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
138,False,13,1,0.06875118889106087,0.11158361661659495,0.9883353715051293,0.011733059384283727,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
139,False,1,1,0.06271287859536245,0.10261057693315616,1.008084471935903,0.008051924158458528,1.0,True,,False,False,gcd_k_not_2,0.5,False,1.0,True,EXACT-UNCLASSIFIED
140,False,17,1,0.051084708446791825,0.07948809799483729,0.995332884404692,0.004678032053484056,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
141,False,6,2,3.7848583108359066,5.668993932258111,0.3094090755347637,1.0548131021364708,0.5020661157024794,False,1.0,True,True,,0.0,False,0.5,False,EXACT-UNCLASSIFIED
142,False,3,1,0.06873123413953995,0.10188385910206765,1.0095247038945934,0.009479558898812166,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
143,False,13,1,0.04998383071136762,0.08129742007769342,1.0024024479991396,0.0023995655833723315,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
147,False,9,1,0.05950357052375233,0.0927522498656378,0.9794001045391834,0.02081428147202449,1.0,True,,False,False,gcd_k_not_2,0.36363636363636365,False,1.0,True,EXACT-UNCLASSIFIED
148,False,13,1,0.04185229906522307,0.07408368624002237,0.9745029742875109,0.025826272276636725,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
150,False,6,2,3.767355656352207,5.642854437991489,0.3161431583705723,1.0391830664926522,0.4669421487603306,False,1.0,True,True,,0.25,False,0.5,False,EXACT-UNCLASSIFIED
151,False,21,1,0.04271500527117145,0.06976467523088536,1.0252525823781853,0.024937711570309037,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
152,False,9,1,0.07176592772542771,0.11742491307076214,0.983103370858975,0.017040593434830584,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
153,False,21,1,0.04397184210613256,0.06566913874419214,0.9744235384104515,0.025907776211115674,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
156,False,13,1,0.041808471633589105,0.07180351396415531,1.0307367970987356,0.030271571522856606,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
157,False,9,1,0.058013330594116674,0.09841298923970497,1.0117354407469372,0.011666982158031736,1.0,True,,False,False,gcd_k_not_2,0.2727272727272727,False,1.0,True,EXACT-UNCLASSIFIED
160,False,10,2,3.75395806013966,5.622845656177162,0.3177180341354413,1.0355507751887236,0.4731404958677686,False,1.0,True,True,,0.0,False,0.5,False,EXACT-UNCLASSIFIED
162,False,9,1,0.05225539640331947,0.08287377730793159,0.9755760732757531,0.02472587824345229,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
165,False,19,1,0.04375427770456202,0.0730779852490119,1.0043900503694871,0.0043804352038945005,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
166,False,8,2,3.773957565664423,5.65271431845953,0.3186545335222739,1.033394947890978,0.5206611570247934,False,1.0,True,True,,0.0,False,0.5,False,EXACT-UNCLASSIFIED
168,False,21,1,0.047938181913886053,0.08397684930407753,1.024596184004876,0.02429737268023703,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
171,False,17,1,0.033409466684460605,0.06212753619700267,1.0103723183014344,0.010318803345042003,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
172,False,1,1,0.03736463717884411,0.06717126845199047,1.0260333418556298,0.025698828659735648,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
174,False,7,1,0.055470199612831866,0.09185925447734614,0.9705259565958203,0.029914899933718715,1.0,True,,False,False,gcd_k_not_2,0.3181818181818182,False,1.0,True,EXACT-UNCLASSIFIED
175,False,3,1,0.062230872764489506,0.09992593094921301,1.0044316343727004,0.0044218363916286975,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
176,False,9,1,0.033168228265178075,0.05773105111468101,1.0029340095572516,0.0029297116562519267,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
179,False,9,1,0.056955314026123346,0.09265222319472388,1.0194144006072319,0.019227752957881348,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
180,False,19,1,0.06815258933603728,0.11984268513209378,0.9751572936106238,0.02515516761094334,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
183,False,15,1,0.03853811735329109,0.06619184342473367,0.9835294005672928,0.016607366069791154,1.0,True,,False,False,gcd_k_not_2,0.36363636363636365,False,1.0,True,EXACT-UNCLASSIFIED
185,False,7,1,0.042326162093394175,0.07678883852318892,1.0005838166230574,0.0005836462518654396,1.0,True,,False,False,gcd_k_not_2,0.3181818181818182,False,1.0,True,EXACT-UNCLASSIFIED
187,False,15,1,0.04750188298237629,0.07972939361214713,0.9853247964960425,0.014783680262149665,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
188,False,6,2,3.7650783493611946,5.639453497257981,0.3190969808326326,1.0323774962134653,0.48760330578512395,False,1.0,True,True,,0.0,False,0.5,False,EXACT-UNCLASSIFIED
189,False,15,1,0.054335960622476864,0.08567256553235368,0.9795762595695662,0.020634456825497336,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
190,False,17,1,0.06961118562339341,0.10703520060830612,1.0177729172273944,0.0176163700837218,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
191,False,19,1,0.03849518763417866,0.06711593311554476,1.0126339728247775,0.012554665175452118,1.0,True,,False,False,gcd_k_not_2,0.045454545454545456,False,1.0,True,EXACT-UNCLASSIFIED
192,False,6,2,3.767662892415231,5.643313455352096,0.31796837669293815,1.0349741850687246,0.5165289256198347,False,1.0,True,True,,0.0,False,0.5,False,EXACT-UNCLASSIFIED
193,False,21,1,0.06175406626281461,0.0934598712238167,0.9858083772758152,0.01429304346439844,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
195,False,15,1,0.051742496834320084,0.08418476351507873,1.028626591567731,0.028222632678405763,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
197,False,7,1,0.04934207478051214,0.07464866262130891,0.9961695593408532,0.0038377908742498654,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
201,False,21,1,0.06811543333091911,0.1089134732098107,1.0073654542598882,0.007338428828948677,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
202,False,3,1,0.05148619071861104,0.08284665805613946,0.9819640205480707,0.018200107837418492,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
203,False,17,1,0.05636103941598869,0.09930409335815057,0.9846099260546373,0.015509419501854303,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
204,False,3,1,0.03875016581792647,0.06434217150439597,1.0453305275890499,0.04432587005141277,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
205,False,10,2,3.771599938896093,5.6491939585045134,0.31849440559860104,1.0337633462949631,0.47520661157024796,False,1.0,True,True,,0.0,False,0.5,False,EXACT-UNCLASSIFIED
207,False,7,1,0.0422121201340739,0.07097642554483213,0.9900552076579375,0.009994488900402254,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
208,False,19,1,0.07131811195537692,0.11149406579269643,1.0090187650812423,0.008978278588530455,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
209,False,4,2,3.7580948298177885,5.629023986383895,0.3154842303021477,1.0407053979516412,0.5020661157024794,False,1.0,True,True,,0.5,False,0.5,False,EXACT-UNCLASSIFIED
210,False,3,1,0.06500440763446948,0.10149293762971776,1.005192523885421,0.005179077643237508,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
212,False,4,2,3.7690572003063534,5.645396042253471,0.32061156701771776,1.0288997157832214,0.4855371900826446,False,1.0,True,True,,0.0,False,0.5,False,EXACT-UNCLASSIFIED
215,False,7,1,0.032705835002040856,0.061295374569013676,1.0209034447201935,0.020687227561322352,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
216,False,21,1,0.03461960936950465,0.05974431355591806,0.9820005302499234,0.018162931316478483,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
217,False,18,2,3.7681177846808627,5.6439930372452425,0.3147150246106296,1.0424844358834748,0.5847107438016529,False,1.0,True,True,,0.0,False,0.5,False,EXACT-UNCLASSIFIED
219,False,19,1,0.06585283980731721,0.10043229031751869,1.0009471160333336,0.0009466677312403617,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
220,False,7,1,0.07010110756032793,0.11682758796856327,1.0142819258214468,0.01418066223835328,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
224,False,3,1,0.054331795836878055,0.08090639808396653,1.007034873127041,0.007010215139989631,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
228,False,3,1,0.07566410793975392,0.1180799149055292,1.0077854885262194,0.0077552991300222345,1.0,True,,False,False,gcd_k_not_2,0.09090909090909091,False,1.0,True,EXACT-UNCLASSIFIED
229,False,17,1,0.07290081511009332,0.10871939618171785,0.9960713740896542,0.003936358149655346,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
231,False,21,1,0.05605422559121222,0.09786270872376908,0.9840091234111411,0.016119761144410005,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
235,False,9,1,0.05249262450673873,0.08389985053758955,1.0312295733468122,0.030749427594593252,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
238,False,17,1,0.04417290459905045,0.07112399854989264,1.0320583778450507,0.03155261501792859,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
239,False,4,2,3.7792419962946937,5.6606061035410296,0.31878250298784444,1.0331005991795974,0.49586776859504134,False,1.0,True,True,,0.0,False,0.5,False,EXACT-UNCLASSIFIED
242,False,1,1,0.03877913330466512,0.06807032141000974,0.9763612827289629,0.023921453509144507,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
243,False,3,1,0.04676512238989343,0.07601817298847484,0.9843666142206846,0.015756549890812446,1.0,True,,False,False,gcd_k_not_2,0.13636363636363635,False,1.0,True,EXACT-UNCLASSIFIED
245,False,19,1,0.0482715210727666,0.07833147977650963,1.0368198733686265,0.036154275446783984,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
247,False,7,1,0.08814023638029263,0.14067064401568985,0.998586526436411,0.0014144732238431078,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
248,False,5,1,0.06162313414769777,0.09589465956907331,1.013842772576561,0.013747619988079173,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
254,False,1,1,0.05585070556287233,0.08597234614698505,1.001247188888951,0.0012464116335806205,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
256,False,3,1,0.04973673176620504,0.07242622096105317,0.9866390641064846,0.013450793488272272,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
257,False,13,1,0.07378898643721953,0.11477834840516833,0.9868538524892624,0.013233129849251088,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
258,False,13,1,0.06115323360268255,0.09645260954674177,0.9833265637846799,0.01681360651319373,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
264,False,21,1,0.059963981520504875,0.09818566450339125,0.9929852267925612,0.007039463326808686,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
270,False,17,1,0.07121154135750597,0.1111110127497602,1.002396254182228,0.002393386600901988,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,EXACT-UNCLASSIFIED
