net,local_idx,best_k,gcd_k_n,phase_mae_deg,radius_cv,mean_radius,phi,mean_abs_deg,max_abs_deg,gauge_deg,rho_even,rho_odd,q_odd_over_even,radius_parity_separation,domain_exact,f_decoder_exact,q_certified,q_break_at,composition_exact,substitution_exact,family
21,11,1,1,0.19781363769322238,0.0650360264405594,4.07059159470019,0.1304842816553779,0.29318756522539774,0.8108994845100289,-7.476200168683513,3.907049133993516,4.234134055406862,1.0837166132791942,0.08035316582464397,True,True,False,gcd_k_not_2,True,True,FAMILY_F
23,12,9,1,0.18745971369999717,0.0889924151869436,3.9211030445147883,-1.930489436182399,0.3424784325628351,0.9512526415064989,110.60889768915605,3.630557900997129,4.211648188032449,1.1600553696928297,0.14819561751844393,True,True,False,gcd_k_not_2,False,True,FAMILY_F
25,13,1,1,0.1433152506799298,0.04805103482743134,3.9401643677857274,-1.2954035179552932,0.23724583935762056,0.720116220845307,74.22115352956985,3.9363998847045814,3.943928850866873,1.0019126527748226,0.0019108254020688974,True,True,False,gcd_k_not_2,False,True,FAMILY_F
29,14,9,1,0.1545001007189226,0.06649747946586312,3.9196173282658195,2.0170392465511413,0.263602644327742,0.8761273642282419,-115.56783652358854,3.9087184620897597,3.93051619444188,1.0055766954216667,0.00556118889334644,True,True,False,gcd_k_not_2,False,True,FAMILY_F
30,15,7,1,0.16485431729387143,0.04164123517836744,3.9432368648001868,-1.8142244767897957,0.2631689488734622,0.7681097432123306,103.94740647870168,3.9188520571094423,3.967621672490931,1.012444872802231,0.012367914242442995,True,True,False,gcd_k_not_2,False,True,FAMILY_F
31,16,1,1,0.1945477113764823,0.04851698644970782,3.9378599332891304,1.4747225708201424,0.2585684151454181,0.8006755227699603,-84.49537914875386,4.020851981755216,3.854867884823045,0.9587191725322566,0.04215083820757725,True,True,False,gcd_k_not_2,False,True,FAMILY_F
34,17,1,1,0.17597294314928255,0.10459775024151813,3.935665281364198,-1.337543828073412,0.3196561417760522,1.1178667300831506,76.63561524792178,3.9727758811314695,3.898554681596926,0.981317546784591,0.0188586158192845,True,True,False,gcd_k_not_2,False,True,FAMILY_F
38,18,9,1,0.26821067270940885,0.08745095159603582,4.1587634519498256,1.2924875878702995,0.49789613602682126,1.0995690388150654,-74.05408165687905,4.221489745785807,4.096037158113843,0.9702823895765232,0.030165838745444016,True,True,False,gcd_k_not_2,False,True,FAMILY_F
40,19,9,1,0.21541909390949004,0.04846878373087241,3.8591151181556915,-0.11697489292336596,0.2945101222876346,0.941317387571165,6.702167433743808,3.8360856822391503,3.8821445540722324,1.0120067369835695,0.01193508626275292,True,True,False,gcd_k_not_2,True,True,FAMILY_F
41,20,6,2,9.325331922917519,0.5662689692688463,5.70431839259629,-2.288733688976925,13.861150502308737,28.458583135299275,130.8810805143698,8.76699620250451,2.641640582688073,0.30131649674188554,1.0738102606205528,True,False,True,,False,False,FAMILY_Q
42,21,3,1,0.14164496564635043,0.0945175888859405,3.9851352863997414,-2.250081956137278,0.23675218618636923,0.5116179559811534,128.92019981938003,4.284153524575439,3.6861170482240437,0.8604073189905909,0.1500667940665258,True,True,False,gcd_k_not_2,False,True,FAMILY_F
43,22,3,1,0.27390087385838696,0.06604285773941153,3.8013601657274805,1.7833777278356342,0.4330480381907661,1.2857323080884395,-102.1800202257061,3.8160811241412156,3.7866392073137463,0.9922847770082207,0.007745100580816686,True,True,False,gcd_k_not_2,False,True,FAMILY_F
47,23,1,1,0.13566925334875693,0.04492546167886255,4.065395128542862,-0.3694770153005262,0.23180428023233154,0.6068395915835186,21.16947430733178,4.053893819957596,4.0768964371281315,1.0056742031716008,0.005658150424059929,True,True,False,gcd_k_not_2,False,True,FAMILY_F
48,24,1,1,0.16465955436930219,0.051266448920710105,4.002670941806543,1.8818510713451544,0.30908958689769744,0.8382747396328318,-107.82212484090313,4.099865573011899,3.9054763106011876,0.9525864302258314,0.0485648871058525,True,True,False,gcd_k_not_2,False,True,FAMILY_F
53,25,1,1,0.19266149180858513,0.07499602774320287,4.058127049688071,-1.5998090111712193,0.27376542161923867,0.8080152799116245,91.66230482362386,3.913943733160342,4.202310366215801,1.0736767446635251,0.07105904510249968,True,True,False,gcd_k_not_2,False,True,FAMILY_F
55,26,1,1,0.16991702247078858,0.10893798046173779,3.8970072262624953,1.8304642695668911,0.32639298508970566,1.0568672427581909,-104.87787835162145,3.974006464198061,3.820007988326931,0.9612485592918616,0.03951711324354548,True,True,False,gcd_k_not_2,False,True,FAMILY_F
56,27,4,2,8.838328024348481,0.5917569681299294,5.959211459774948,0.34558308188976117,13.149790356591637,26.878152671190385,-20.015856709318225,9.30308057184762,2.615342347702275,0.2811264857381387,1.1222522089185791,True,False,True,,False,False,FAMILY_Q
57,28,7,1,0.22060505896243704,0.07566484101302563,3.922312660498529,0.3939497139609231,0.39853365114034056,1.1878285087404763,-22.57165815921182,3.917363750737411,3.9272615702596467,1.0025266531657604,0.0025234652050858883,True,True,False,gcd_k_not_2,False,True,FAMILY_F
65,29,9,1,0.2154380181183423,0.08413396932080695,3.8389251244184224,-1.2348837235384078,0.394528241966913,1.1574517430500153,70.75362394054102,3.7484104251426418,3.929439823694203,1.0482949778757678,0.047156272311767534,True,True,False,gcd_k_not_2,False,True,FAMILY_F
68,30,9,1,0.28265272296994776,0.08254914920358263,3.953666521562487,-0.3587743767971943,0.4530226028745421,1.337269565527471,20.55625967754612,3.873197995263763,4.034135047861211,1.0415514654283735,0.04070577316516963,True,True,False,gcd_k_not_2,False,True,FAMILY_F
69,31,2,2,9.193337735075737,0.5597276367305616,5.935033609706544,-2.6149129605571417,13.668560805238819,27.92822756848466,150.06637256113987,9.084790145122495,2.7852770742905912,0.30658683687767624,1.0614115243642879,True,False,True,,False,False,FAMILY_Q
70,32,9,1,0.1780385550998773,0.027811601062599903,3.9454889073497186,1.5387873542785147,0.2772849084711796,1.1832594808368562,-88.16602110477727,3.969191095888646,3.9217867188107918,0.9880569174089511,0.012014829642417301,True,True,False,gcd_k_not_2,False,True,FAMILY_F
74,33,9,1,0.1722447932683102,0.05553411292962445,4.0269189266485865,-1.874835709979025,0.2760845715387824,0.8814475052915852,107.42017418598297,4.034013636702392,4.019824216594782,0.996482555245101,0.003523641862693078,True,True,False,gcd_k_not_2,False,True,FAMILY_F
75,34,3,1,0.19645185413819216,0.023069919170243765,3.880074098956033,1.6076407473673469,0.26063795339140944,0.866808912110193,-92.11103018457898,3.8100246927406913,3.9501235051713754,1.0367711035305407,0.03610725178376848,True,True,False,gcd_k_not_2,False,True,FAMILY_F
76,35,9,1,0.2118873915793448,0.08185913860510735,4.0678957530285365,1.44139059902292,0.3640983272723353,1.1169040720810928,-82.5855966278986,4.084375733284576,4.051415772772496,0.9919302329990161,0.008102459481057504,True,True,False,gcd_k_not_2,False,True,FAMILY_F
77,36,7,1,0.1992315910658391,0.056192677776277386,3.978446149455307,2.827472859343552,0.3028707948567414,0.9846273405677557,-162.00226121687697,4.04753274044257,3.9093595584680436,0.965862368303062,0.034730439167423105,True,True,False,gcd_k_not_2,False,True,FAMILY_F
82,37,6,2,9.071679012896398,0.5602053867042973,6.0252682868483065,-1.5027211341322124,13.490908459797513,27.493746124083028,85.86635830869622,9.227243690241446,2.8232928834551663,0.30597359062284507,1.0628490719267298,True,False,True,,False,False,FAMILY_Q
84,38,9,1,0.14123707794521528,0.03316736877715803,4.093433303256667,0.29007106577131986,0.21712221039319068,0.7845127229993549,-16.619848167241475,4.017821434097407,4.169045172415926,1.0376382427141115,0.03694300776763777,True,True,False,gcd_k_not_2,False,True,FAMILY_F
86,39,2,2,9.213082530840207,0.5637379697887859,5.971545192739933,-0.3518747125688888,13.697381881144123,28.082489474505874,19.916444083052237,9.162302128314648,2.780788257165219,0.3035032263967406,1.0686537010400468,True,False,True,,False,False,FAMILY_Q
87,40,7,1,0.1312123403462566,0.03724813279940568,3.98287105067899,2.353264578149306,0.2465360254147591,0.6568397199746614,-134.8321284706934,3.993087502305998,3.972654599051983,0.9948829312550213,0.0051301945240059404,True,True,False,gcd_k_not_2,False,True,FAMILY_F
88,41,3,1,0.407672263078983,0.1169684763140267,4.083775387320436,-0.33704324477175596,0.6174121341449018,1.7562660400805248,19.311162366404506,4.043628778192554,4.123921996448319,1.0198567234185267,0.019661516768298325,True,True,False,gcd_k_not_2,False,True,FAMILY_F
90,42,1,1,0.2566545852910057,0.0835092148944002,3.9747747125133666,-1.2659270993442513,0.45095722436470537,1.3079549326512712,72.53228088767948,3.7957771246076937,4.153772300419039,1.0943140664109317,0.09006678408321021,True,True,False,gcd_k_not_2,False,True,FAMILY_F
91,43,3,1,0.14558844863843745,0.05632133829280165,3.937192441458051,-1.2706132507233865,0.2776878562532912,0.8391031750453142,72.80077564706592,4.030156000813344,3.8442288821027595,0.9538660243739792,0.04722327431923303,True,True,False,gcd_k_not_2,False,True,FAMILY_F
93,44,9,1,0.2953154324565077,0.09350503887834857,3.980241409275229,0.647648615893219,0.5463314147932411,2.0409879069062153,-37.107534034362644,3.9883477827123066,3.972135035838152,0.9959349716330081,0.00407330742210097,True,True,False,gcd_k_not_2,False,True,FAMILY_F
94,45,9,1,0.19219457901967657,0.07164011848918626,3.8853664187310537,2.9650727919245843,0.2654535817388117,0.9407695470779287,-169.8861565428164,3.798086782567341,3.972646054894767,1.0459597903683053,0.044927364247008834,True,True,False,gcd_k_not_2,False,True,FAMILY_F
95,46,7,1,0.23820308130181278,0.0682065721672872,3.9472165115575804,-2.7576377153661897,0.3619444528040982,1.1351923964895003,158.00099991712125,3.9434442262278298,3.9509887968873314,1.0019131931952587,0.0019113647902036525,True,True,False,gcd_k_not_2,False,True,FAMILY_F
103,47,1,1,0.16470789468647148,0.030933753778327647,3.9955307489630507,1.4593714880042739,0.25014725909891505,0.8980571890722678,-83.61582679120758,3.9724835767442115,4.0185779211818895,1.0116034071751798,0.011536475961207597,True,True,False,gcd_k_not_2,False,True,FAMILY_F
104,48,3,1,0.16956565873093976,0.07412312349471697,3.844262386050031,-0.1377551343006826,0.2687163873945325,0.8452018524557733,7.892788019891207,3.7222972609986895,3.9662275111013727,1.0655321789204006,0.063453069953771,True,True,False,gcd_k_not_2,False,True,FAMILY_F
111,49,9,1,0.19736619535038485,0.08848467196903541,3.9583429902593927,1.5833469724872764,0.331407962924875,1.0234727971251825,-90.71909822571614,3.9875131149409255,3.9291728655778604,0.9853692645813581,0.014738553355944041,True,True,False,gcd_k_not_2,False,True,FAMILY_F
112,50,9,1,0.43056876564326857,0.0971567451690905,4.169340927673759,-0.2850067448459907,0.6845110941093338,1.8290744992494676,16.329705192208827,4.168156657826121,4.170525197521398,1.0005682463231869,0.000568084917104181,True,True,False,gcd_k_not_2,False,True,FAMILY_F
113,51,7,1,0.24942885903994064,0.05425023841443159,3.8504570266714757,0.15519504924809774,0.3802920419160689,1.2612950423095648,-8.892024293311032,3.839539789371016,3.8613742639719364,1.0056867426302925,0.005670618955016689,True,True,False,gcd_k_not_2,True,True,FAMILY_F
115,52,7,1,0.13169069497869085,0.049200810877048445,3.7640945038901834,-1.5991958166893194,0.22282204132810257,0.6632654920548685,91.62717088190418,3.683851509187228,3.844337498593139,1.0435647281128655,0.042636014914091296,True,True,False,gcd_k_not_2,False,True,FAMILY_F
116,53,4,2,9.135665501952845,0.5617671358208398,6.091301137552905,1.1954539235202601,13.584360597706327,27.70277853789752,-68.25618855704123,9.337253087715107,2.8453491873907018,0.3047308625632401,1.0657663697336819,True,False,True,,False,False,FAMILY_Q
117,54,7,1,0.25598564967473875,0.07819736216480488,4.016872501299151,-0.6488654006723252,0.4598404844564089,1.1472120424974952,37.177246823588725,4.103069742114959,3.9306752604833433,0.9579840235562864,0.042917588640381206,True,True,False,gcd_k_not_2,False,True,FAMILY_F
119,55,7,1,0.15547612192741544,0.07710223853822384,3.8740864806134447,-0.9602009287389933,0.25287400435632656,0.7631377302649378,55.015460102989124,3.877887504526543,3.8702854567003464,0.998039641991336,0.0019622813956886465,True,True,False,gcd_k_not_2,False,True,FAMILY_F
122,56,7,1,0.13508837517429878,0.038067730764233976,4.067294747149121,-2.997023305270851,0.2019470961245953,0.6846403178756366,171.7167862796008,4.08420791763147,4.050381576666771,0.9917177720510577,0.008316668219928844,True,True,False,gcd_k_not_2,False,True,FAMILY_F
123,57,6,2,8.920657578709816,0.5900716945399583,6.034686799535436,-1.839074751220863,13.270189447656088,27.219762832839276,105.59280160001369,2.6599652396201385,9.409408359450733,3.537417790013851,1.118441328280729,True,False,True,,False,False,FAMILY_Q
126,58,9,1,0.16748789935917202,0.05094385322366983,3.915212001999926,-1.9861659036154906,0.3038457604926256,0.848280240071197,113.79892503947877,3.940422835579471,3.890001168420381,0.9872039957986705,0.012878400233073958,True,True,False,gcd_k_not_2,False,True,FAMILY_F
127,59,7,1,0.1412214834383116,0.046050989137346794,3.966181252012029,0.1317874638841266,0.23635094529891942,0.9877142471528614,-7.5508654843985274,3.8635999708143394,4.0687625332097195,1.0531013986813282,0.05172798451692087,True,True,False,gcd_k_not_2,True,True,FAMILY_F
130,60,6,2,9.403736623680174,0.5630271487109206,6.131354585061224,1.247172982147746,13.975469031298154,28.695498899936872,-71.71801932045567,9.40574858323597,2.8569605868864807,0.3037462208992585,1.0680817599923713,True,False,True,,False,False,FAMILY_Q
131,61,9,1,0.19860471091518853,0.06666454519393693,3.8628230564552766,-1.6135395749813,0.32803275786543606,1.1670349338518895,92.44900928440867,3.734637596505985,3.9910085164045683,1.0686467999300484,0.06636879715993063,True,True,False,gcd_k_not_2,False,True,FAMILY_F
132,62,2,2,9.299865215869788,0.5616584780473869,6.110620122891588,-1.5195508365546184,13.824005170107371,28.304751603031214,86.81225907461638,9.364051176350952,2.8571890694322257,0.30512317966054037,1.0648448072467698,True,False,True,,False,False,FAMILY_Q
135,63,1,1,0.16365177438940898,0.04984227493799486,3.8437662095941683,2.6841007807488415,0.32538489412144583,1.3730693744533327,-153.78764631153172,3.8350717949895285,3.852460624198808,1.00453416002068,0.004523903968424595,True,True,False,gcd_k_not_2,False,True,FAMILY_F
137,64,9,1,0.1948540772645329,0.050115451665079316,4.047095023801651,1.7322949892043036,0.2924318634011805,1.0678810364006366,-99.25319281806391,4.0574395985081235,4.0367504490951776,0.9949009347124839,0.0051120987501577266,True,True,False,gcd_k_not_2,False,True,FAMILY_F
138,65,4,2,9.207794022158998,0.558566162149483,5.873928347159804,-2.454180261838969,13.689659058160574,27.96792783363011,140.8582349268009,8.986368520686806,2.761488173632801,0.30729745472554326,1.0597474090850796,True,False,True,,False,False,FAMILY_Q
139,66,7,1,0.1720441021878961,0.02687206279261012,3.976462788383607,-1.5215094383597008,0.28891866261944754,1.0780708612432666,87.17606979984426,3.974218841303549,3.978706735463665,1.0011292518956112,0.0011286146504944769,True,True,False,gcd_k_not_2,False,True,FAMILY_F
140,67,7,1,0.19717431775228475,0.04387749281634813,3.990585052049307,-0.7332102189532236,0.3484113398792134,0.9201781562659735,42.00985104475173,4.0086168385901635,3.97255326550845,0.9910034871044454,0.009037164378489735,True,True,False,gcd_k_not_2,False,True,FAMILY_F
141,68,1,1,0.23682682824751403,0.029977393735518432,3.9083036528217803,1.5959201102185225,0.2834506856606418,1.0720779404139187,-91.43948703805559,3.9342205695383883,3.8823867361051727,0.98682487864698,0.013262488802729474,True,True,False,gcd_k_not_2,False,True,FAMILY_F
142,69,3,1,0.13246628272916158,0.04452656351630356,3.8925438261883287,-2.0667648149066595,0.23308941133338837,0.8170154638500626,118.41690144571075,3.9915352716925283,3.7935523806841283,0.9503993131634161,0.05086208398641708,True,True,False,gcd_k_not_2,False,True,FAMILY_F
143,70,1,1,0.14468738283923815,0.051575921206315496,3.934961995606077,-0.3683751238743941,0.2704928300975401,0.7869188316841854,21.106340383662275,4.002773982175599,3.8671500090365547,0.966117504075179,0.03446639974934624,True,True,False,gcd_k_not_2,False,True,FAMILY_F
144,71,1,1,0.17480686485037766,0.06559204033551082,3.9949951779555413,1.0441461565211232,0.296672251307487,0.857590183383961,-59.825167580657904,3.9289556694940773,4.061034686417004,1.0336168254451021,0.033061120486888605,True,True,False,gcd_k_not_2,False,True,FAMILY_F
145,72,6,2,9.476955007813533,0.5552788306716107,6.39106357157804,-0.460386249706453,14.082175731511079,28.843839207039938,26.111677447099737,3.025126267064054,9.757000876092025,3.225320206406257,1.0533261848568625,True,False,True,,False,False,FAMILY_Q
147,73,2,2,9.173429519658113,0.5841201805513176,6.176510462938317,1.9982519021425815,13.639497878501356,27.839026168952504,-114.73269476596151,9.59848966181475,2.7545312640618835,0.286975488968865,1.108062301330099,True,False,True,,False,False,FAMILY_Q
148,74,3,1,0.30783785564481164,0.08222422192528944,3.8827543327910776,-2.7359924195749916,0.4838840349382444,1.3006976162321167,156.7608111847521,3.8819344442135497,3.8835742213686046,1.0004224123767724,0.000422323179503398,True,True,False,gcd_k_not_2,False,True,FAMILY_F
149,75,1,1,0.25216340254941894,0.07655977787733075,3.8377883564473456,0.32098755258697603,0.42633707791633313,1.240462254596011,-18.391236828255757,3.8327539680727947,3.842822744821897,1.0026270344595496,0.0026235883310728055,True,True,False,gcd_k_not_2,False,True,FAMILY_F
151,76,3,1,0.1957746024141726,0.0730995813918394,3.884439113819218,2.7435427054905563,0.3080534293580292,0.7395565004965424,-157.1934170996005,3.87637661215426,3.892501615484176,1.0041598133884504,0.0041511793227880876,True,True,False,gcd_k_not_2,False,True,FAMILY_F
152,77,3,1,0.1477105042960022,0.09142281476401011,4.018526816559655,-1.9512673570332806,0.25391041019539856,0.8372560849064093,111.79938469699358,4.0285902508857605,4.008463382233547,0.9950039921166497,0.005008519184013962,True,True,False,gcd_k_not_2,False,True,FAMILY_F
155,78,7,1,0.19039500790615368,0.04618643591099371,3.9663816148512874,-2.916928644995362,0.31343027953602653,1.2065141760944715,167.12769947888515,4.076981506549322,3.855781723153251,0.9457442269383042,0.05576865891265587,True,True,False,gcd_k_not_2,False,True,FAMILY_F
157,79,4,2,9.242264511921523,0.5609204258537955,5.76990928248078,-0.03484761076394727,13.739965539634744,28.037331316410878,2.2434844719732663,8.839720443960182,2.7000981210013792,0.3054506234805474,1.064076057764129,True,False,True,,False,False,FAMILY_Q
159,80,7,1,0.1951985967335654,0.07232407827579679,3.8253528056540453,-1.908492472773173,0.33311961632346354,0.9793579606729461,109.3485660522271,3.867421932007985,3.783283679300106,0.9782443565281759,0.02199490007392749,True,True,False,gcd_k_not_2,False,True,FAMILY_F
160,81,9,1,0.18208026132829874,0.09621331918402809,3.919350508860075,-2.9743312260409183,0.3510017469481126,0.8083344122014675,170.4166244419272,3.9349664881925337,3.903734529527617,0.9920629670522906,0.007968656693070418,True,True,False,gcd_k_not_2,False,True,FAMILY_F
161,82,1,1,0.1514557690819734,0.07079313846886628,3.9456537020384816,-2.078784753056793,0.2376313674994228,0.6737818511687954,119.10559365234936,3.939511834429107,3.9517955696478553,1.0031180856245678,0.0031132319626534593,True,True,False,gcd_k_not_2,False,True,FAMILY_F
162,83,3,1,0.22043835012721763,0.05726734751618313,3.9190132595834037,-1.0410963406725005,0.35073163390076284,0.8614612404873736,59.65042438438149,3.9175116260126828,3.920514893154124,1.0007666262230082,0.0007663324777217796,True,True,False,gcd_k_not_2,False,True,FAMILY_F
163,84,9,1,0.16718826521058808,0.07108153629324424,3.9868598303902054,0.6161128287286213,0.277356571584384,0.7870344702947768,-35.300665975408,4.05496698883531,3.918752671945101,0.9664080330949049,0.03416581537477262,True,True,False,gcd_k_not_2,False,True,FAMILY_F
165,85,8,2,9.233065085207697,0.5754368589779297,5.763644907473952,2.5030709063568413,13.72654879035243,28.062926559927877,-143.6615129570126,8.906135087867101,2.6211547270808033,0.29430888945886563,1.0904523893615148,True,False,True,,False,False,FAMILY_Q
166,86,7,1,0.12643655748271826,0.04572544096146192,4.005653045186493,2.9396670813074066,0.19753754973219276,0.6003712608713643,-168.4305167186593,4.055207134360733,3.95609895601225,0.9755602673144077,0.024742077566498048,True,True,False,gcd_k_not_2,False,True,FAMILY_F
168,87,6,2,9.26182798231407,0.5601207559930392,5.687579650650571,0.17799491374388485,13.76851727797895,28.19212282949596,-10.446819453440137,8.70640817722765,2.6687511240734927,0.306527223367937,1.061551208775343,True,False,True,,False,False,FAMILY_Q
169,88,3,1,0.1853293411679832,0.0511764519415476,3.9573930518673235,-1.3611510861289575,0.2669409345052114,0.8590789494529019,77.98821242243135,4.032008153465453,3.882777950269194,0.9629886157179524,0.03770921948878538,True,True,False,gcd_k_not_2,False,True,FAMILY_F
171,89,1,1,0.19757033534064683,0.044493208156519255,3.9043286224379763,-1.6143281350860428,0.285128357394893,0.9749467079629291,92.49418979906389,3.8712439368803784,3.937413307995574,1.0170925346462456,0.01694769511329652,True,True,False,gcd_k_not_2,False,True,FAMILY_F
174,90,7,1,0.23648936712926505,0.06611545012578103,4.039871098826451,-2.77480156175307,0.3925206971272153,1.13455773323328,158.98441516560558,4.13177639641826,3.947965801234642,0.9555129374031568,0.045499123780710145,True,True,False,gcd_k_not_2,False,True,FAMILY_F
177,91,7,1,0.1799524224881777,0.06060644137883981,3.9714671528028695,-2.8789792711885185,0.284663571221529,0.6311493714434705,164.95336048851536,4.021221178152278,3.9217131274534607,0.9752542707077503,0.025055740579042626,True,True,False,gcd_k_not_2,False,True,FAMILY_F
178,92,3,1,0.17397021171499416,0.05340814816840892,3.8126723758598344,1.5840718014184223,0.25738680878640835,1.0134103117538718,-90.76062878002838,3.81369496615889,3.8116497855607805,0.999463727273351,0.0005364165594344892,True,True,False,gcd_k_not_2,False,True,FAMILY_F
180,93,3,1,0.29507924398121604,0.09094038949439305,4.089295240762879,2.2841106124330985,0.5073085171059104,1.3042848572598789,-130.86989829050614,4.065396348459451,4.1131941330663055,1.011757226235756,0.011688513984120484,True,True,False,gcd_k_not_2,False,True,FAMILY_F
181,94,3,1,0.4040669550192636,0.12254339655868246,3.90028418702065,-2.4876247641431983,0.6779882282492747,1.7964196041237193,142.53038869332764,3.84812819647871,3.9524401775625906,1.0271072001133779,0.026744712970149555,True,True,False,gcd_k_not_2,False,True,FAMILY_F
182,95,1,1,0.1378360699003854,0.041652705040059086,3.9235161462544106,0.3729610387033263,0.2316942830380301,0.5438075612895936,-21.369093779466674,3.855880541784894,3.9911517507239282,1.0350817945403508,0.034477036386908015,True,True,False,gcd_k_not_2,False,True,FAMILY_F
183,96,8,2,9.064700538882297,0.5495109888281944,5.769881405414805,-0.6696145598230876,13.480718427145277,27.56553753374734,38.13341454189341,8.775212202285946,2.764550608543663,0.31504088389150253,1.041730526402417,True,False,True,,False,False,FAMILY_Q
185,97,3,1,0.21911697154300397,0.06367329968292194,3.8065010049854053,2.7551820578807247,0.3655912896251346,0.9608382880667528,-157.86030081179143,3.797461267256536,3.815540742714274,1.00476093742249,0.00474963107432757,True,True,False,gcd_k_not_2,False,True,FAMILY_F
186,98,1,1,0.12235760110898707,0.04953201961192834,3.998534163919087,1.269877918118008,0.21302511718718925,0.7494670569729539,-72.75864559705961,4.027012678448955,3.970055649389219,0.9858562578249261,0.014244477282122383,True,True,False,gcd_k_not_2,False,True,FAMILY_F
188,99,7,1,0.23028437839324045,0.049802994754365934,4.0220062361610305,2.7213332123398777,0.3975735844568658,1.0430291412513635,-155.92090406266462,4.023270245903069,4.020742226418991,0.9993716505902999,0.0006285468832316628,True,True,False,gcd_k_not_2,False,True,FAMILY_F
189,100,7,1,0.18570593600228116,0.063608540691114,4.002905236968426,-2.3219600906875146,0.28802673373654947,0.766019462801328,133.03851358726678,4.018981239095436,3.986829234841418,0.9919999615969208,0.00803216722621395,True,True,False,gcd_k_not_2,False,True,FAMILY_F
191,101,1,1,0.12206709319614886,0.09052406277208229,3.865595445284979,-0.3298143472296651,0.20811946146245716,0.5321803886051765,18.896970342969777,3.9206795471591676,3.8105113434107905,0.971900737506537,0.02849967238106969,True,True,False,gcd_k_not_2,False,True,FAMILY_F
194,102,7,1,0.1896462856809235,0.06387641792165077,4.071556080563288,1.586292676913969,0.3259618882632445,0.9115501127758697,-90.8878762527198,4.155602503118596,3.987509658007979,0.9595503070891717,0.04128466900236374,True,True,False,gcd_k_not_2,False,True,FAMILY_F
195,103,7,1,0.1388853293067847,0.06899439980903607,3.8970982797767784,-2.687660763447612,0.2567371062095658,0.8543102235108262,153.99161789835165,3.7547618447887814,4.039434714764775,1.0758164916294466,0.07304739309584456,True,True,False,gcd_k_not_2,False,True,FAMILY_F
196,104,7,1,0.10235719437077002,0.07350113419831351,4.018096947212009,-0.009717399395841212,0.1678844240774765,0.6173712380279802,0.5567660197443873,4.183362239142655,3.8528316552813644,0.9209892509980131,0.08226048007393943,True,True,False,gcd_k_not_2,False,True,FAMILY_F
